wave,flux,std
5566.087,1.47e-16,9.49e-17
5570.466,2.27e-16,9.55e-17
5574.844,3.87e-16,1.00e-16
5579.222,9.73e-17,9.83e-17
5583.601,2.77e-16,9.89e-17
5587.979,2.97e-16,9.80e-17
5592.357,8.73e-17,9.33e-17
5596.735,-6.27e-17,9.09e-17
5601.114,1.67e-16,9.38e-17
5605.492,4.47e-16,9.68e-17
5609.87,3.73e-17,9.21e-17
5614.248,-1.63e-16,8.97e-17
5618.626,7.30e-18,9.12e-17
5623.004,1.97e-16,9.26e-17
5627.382,-1.43e-16,8.88e-17
5631.76,-2.73e-16,8.72e-17
5636.138,-1.33e-16,8.86e-17
5640.516,-1.27e-17,9.09e-17
5644.894,-3.13e-16,8.63e-17
5649.272,-2.13e-16,8.78e-17
5653.65,1.07e-16,9.30e-17
5658.028,2.73e-17,9.00e-17
5662.406,7.30e-18,9.15e-17
5666.784,-8.27e-17,9.07e-17
5671.162,2.73e-17,9.30e-17
5675.54,-3.13e-16,8.85e-17
5679.918,-1.93e-16,9.15e-17
5684.295,-2.03e-16,9.22e-17
5688.673,-1.27e-17,9.82e-17
5693.051,-1.53e-16,9.52e-17
5697.429,6.73e-17,9.66e-17
5701.807,-2.23e-16,8.98e-17
5706.185,-6.27e-17,9.13e-17
5710.562,1.73e-17,9.19e-17
5714.94,-1.33e-16,8.96e-17
5719.318,-2.27e-17,9.03e-17
5723.696,-6.27e-17,8.87e-17
5728.073,-4.33e-16,8.34e-17
5732.451,-3.63e-16,8.41e-17
5736.829,-1.13e-16,8.71e-17
5741.206,1.47e-16,9.16e-17
5745.584,1.97e-16,9.16e-17
5749.962,1.67e-16,9.16e-17
5754.34,-5.27e-17,8.93e-17
5758.717,2.47e-16,9.24e-17
5763.095,-2.03e-16,8.71e-17
5767.473,-1.93e-16,8.94e-17
5771.85,-1.43e-16,9.09e-17
5776.228,6.73e-17,9.24e-17
5780.606,-1.13e-16,8.94e-17
5784.983,6.73e-17,9.17e-17
5789.361,1.97e-16,9.40e-17
5793.739,2.73e-17,9.32e-17
5798.116,-2.23e-16,8.79e-17
5802.494,-2.33e-16,8.64e-17
5806.872,-1.13e-16,8.86e-17
5811.249,-2.43e-16,8.78e-17
5815.627,2.73e-17,9.15e-17
5820.005,-5.27e-17,9.00e-17
5824.382,-2.13e-16,8.84e-17
5828.76,1.73e-17,9.21e-17
5833.138,1.67e-16,9.36e-17
5837.515,1.47e-16,9.36e-17
5841.893,8.73e-17,9.21e-17
5846.271,-1.43e-16,8.92e-17
5850.649,-1.23e-16,9.14e-17
5855.026,1.97e-16,9.34e-17
5859.404,1.37e-16,9.29e-17
5863.782,-2.03e-16,8.96e-17
5868.159,-1.13e-16,8.95e-17
5872.537,-2.70e-18,9.14e-17
5876.915,1.57e-16,9.44e-17
5881.293,1.73e-17,9.21e-17
5885.67,5.73e-17,9.26e-17
5890.048,7.30e-18,9.14e-17
5894.426,2.97e-16,9.53e-17
5898.804,8.73e-17,9.15e-17
5903.182,-2.70e-18,9.21e-17
5907.559,-2.23e-16,8.96e-17
5911.937,6.73e-17,9.24e-17
5916.315,-5.33e-16,8.48e-17
5920.693,6.73e-17,9.31e-17
5925.071,-1.27e-17,9.26e-17
5929.449,8.73e-17,9.35e-17
5933.827,6.73e-17,9.37e-17
5938.204,-1.23e-16,9.15e-17
5942.582,3.73e-17,9.24e-17
5946.96,-5.27e-17,9.09e-17
5951.338,1.37e-16,9.33e-17
5955.716,1.07e-16,9.40e-17
5960.094,7.73e-17,9.17e-17
5964.472,1.67e-16,9.32e-17
5968.85,-5.27e-17,9.01e-17
5973.228,1.37e-16,9.15e-17
5977.606,-3.27e-17,9.06e-17
5981.985,2.07e-16,9.28e-17
5986.363,-3.43e-16,8.59e-17
5990.741,2.47e-16,9.34e-17
5995.119,1.73e-17,8.95e-17
5999.497,2.27e-16,9.33e-17
6003.875,5.73e-17,9.10e-17
6008.254,7.73e-17,8.94e-17
6012.632,-1.03e-16,8.64e-17
6017.01,-2.27e-17,8.80e-17
6021.388,-8.27e-17,8.73e-17
6025.767,-8.27e-17,8.66e-17
6030.145,7.30e-18,8.82e-17
6034.523,-2.73e-16,8.44e-17
6038.902,-5.27e-17,8.67e-17
6043.28,-2.70e-18,8.75e-17
6047.659,-2.70e-18,8.82e-17
6052.037,-4.27e-17,8.67e-17
6056.416,7.73e-17,8.81e-17
6060.794,8.73e-17,8.88e-17
6065.173,6.73e-17,8.88e-17
6069.551,1.27e-16,8.73e-17
6073.93,-8.27e-17,8.57e-17
6078.309,1.73e-17,8.72e-17
6082.687,1.07e-16,8.87e-17
6087.066,-6.27e-17,8.56e-17
6091.445,1.57e-16,9.01e-17
6095.824,4.17e-16,9.30e-17
6100.202,4.73e-17,8.84e-17
6104.581,2.47e-16,9.14e-17
6108.96,3.47e-16,9.36e-17
6113.339,2.73e-17,8.97e-17
6117.718,4.47e-16,9.64e-17
6122.097,1.57e-16,9.11e-17
6126.476,1.73e-17,8.87e-17
6130.855,2.27e-16,8.94e-17
6135.234,2.97e-16,9.01e-17
6139.613,1.57e-15,1.06e-16
6143.993,3.73e-17,8.62e-17
6148.372,7.30e-18,8.62e-17
6152.751,7.30e-18,8.61e-17
6157.13,8.73e-17,8.83e-17
6161.51,3.73e-17,8.75e-17
6165.889,1.73e-17,8.60e-17
6170.268,1.27e-16,8.59e-17
6174.648,-2.13e-16,8.14e-17
6179.027,2.37e-16,8.74e-17
6183.407,5.73e-17,8.44e-17
6187.787,-1.73e-16,8.15e-17
6192.166,-9.27e-17,8.22e-17
6196.546,-2.83e-16,8.00e-17
6200.926,1.97e-16,8.61e-17
6205.305,2.73e-17,8.39e-17
6209.685,2.37e-16,8.77e-17
6214.065,2.77e-16,8.70e-17
6218.445,-1.63e-16,8.19e-17
6222.825,-1.23e-16,8.12e-17
6227.205,1.37e-16,8.51e-17
6231.585,8.73e-17,8.52e-17
6235.965,-7.27e-17,8.23e-17
6240.345,1.73e-17,8.40e-17
6244.725,-1.03e-16,8.18e-17
6249.106,-1.23e-16,8.19e-17
6253.486,-1.93e-16,8.13e-17
6257.866,-8.27e-17,8.29e-17
6262.247,-1.53e-16,8.15e-17
6266.627,-2.27e-17,8.32e-17
6271.008,1.17e-16,8.41e-17
6275.388,-1.43e-16,7.96e-17
6279.769,-9.27e-17,8.12e-17
6284.149,-8.27e-17,8.13e-17
6288.53,-1.73e-16,7.98e-17
6292.911,-2.23e-16,8.06e-17
6297.292,2.73e-17,8.36e-17
6301.673,1.57e-16,8.59e-17
6306.054,9.73e-17,8.42e-17
6310.435,1.57e-16,8.56e-17
