wave,inten,std
5487.272,1.169,0.109
5491.651,1.072,0.106
5496.030,1.396,0.110
5500.409,1.412,0.111
5504.788,1.175,0.107
5509.166,1.290,0.107
5513.545,0.930,0.101
5517.924,1.400,0.110
5522.302,1.499,0.111
5526.681,1.303,0.107
5531.060,1.530,0.110
5535.438,1.492,0.109
5539.817,1.152,0.104
5544.195,1.458,0.109
5548.574,1.659,0.111
5552.952,1.641,0.112
5557.331,1.662,0.111
5561.709,1.555,0.110
5566.087,1.188,0.105
5570.466,1.548,0.111
5574.844,1.562,0.115
5579.222,1.103,0.111
5583.601,1.362,0.112
5587.979,1.474,0.113
5592.357,1.022,0.103
5596.735,1.301,0.107
5601.114,1.551,0.111
5605.492,1.656,0.111
5609.870,1.173,0.105
5614.248,1.167,0.105
5618.626,1.610,0.111
5623.004,1.465,0.108
5627.382,1.577,0.110
5631.760,1.132,0.104
5636.138,1.471,0.108
5640.516,1.407,0.109
5644.894,1.361,0.108
5649.272,1.356,0.108
5653.650,1.242,0.107
5658.028,1.614,0.110
5662.406,1.173,0.105
5666.784,1.053,0.104
5671.162,1.583,0.113
5675.540,1.141,0.108
5679.918,1.210,0.110
5684.295,1.141,0.110
5688.673,1.181,0.116
5693.051,1.244,0.116
5697.429,1.251,0.113
5701.807,1.262,0.109
5706.185,1.471,0.111
5710.562,1.231,0.107
5714.940,1.312,0.109
5719.318,1.512,0.110
5723.696,1.482,0.109
5728.073,1.415,0.107
5732.451,1.352,0.106
5736.829,1.242,0.104
5741.206,1.151,0.103
5745.584,1.287,0.104
5749.962,1.297,0.105
5754.340,1.452,0.108
5758.717,1.622,0.110
5763.095,1.684,0.112
5767.473,1.471,0.111
5771.850,1.324,0.111
5776.228,1.564,0.113
5780.606,1.586,0.112
5784.983,1.485,0.110
5789.361,1.710,0.114
5793.739,1.046,0.107
5798.116,1.426,0.110
5802.494,1.124,0.103
5806.872,1.185,0.104
5811.249,1.328,0.108
5815.627,0.942,0.103
5820.005,1.443,0.109
5824.382,1.211,0.107
5828.760,1.356,0.110
5833.138,1.532,0.112
5837.515,1.387,0.110
5841.893,1.622,0.113
5846.271,1.727,0.115
5850.649,1.134,0.108
5855.026,1.606,0.112
5859.404,1.525,0.112
5863.782,1.287,0.110
5868.159,1.442,0.111
5872.537,1.509,0.113
5876.915,1.386,0.111
5881.293,1.387,0.109
5885.670,1.457,0.110
5890.048,1.251,0.106
5894.426,1.182,0.104
5898.804,1.613,0.110
5903.182,1.126,0.105
5907.559,1.298,0.109
5911.937,1.265,0.107
5916.315,1.428,0.110
5920.693,0.932,0.103
5925.071,1.527,0.113
5929.449,1.397,0.110
5933.827,1.604,0.114
5938.204,1.341,0.110
5942.582,1.316,0.108
5946.960,1.291,0.107
5951.338,1.277,0.106
5955.716,1.457,0.110
5960.094,1.533,0.109
5964.472,1.285,0.105
5968.850,1.545,0.110
5973.228,1.532,0.108
5977.606,1.689,0.112
5981.985,1.376,0.106
5986.363,1.305,0.106
5990.741,1.483,0.107
5995.119,1.414,0.106
5999.497,1.394,0.107
6003.875,1.461,0.108
6008.254,1.495,0.106
6012.632,1.263,0.102
6017.010,1.379,0.104
6021.388,1.448,0.105
6025.767,1.236,0.101
6030.145,1.153,0.100
6034.523,1.190,0.100
6038.902,1.645,0.107
6043.280,1.511,0.105
6047.659,1.179,0.100
6052.037,1.389,0.103
6056.416,1.610,0.105
6060.794,1.217,0.100
6065.173,1.398,0.104
6069.551,1.370,0.100
6073.930,1.571,0.105
6078.309,1.683,0.107
6082.687,1.410,0.103
6087.066,1.312,0.101
6091.445,1.084,0.098
6095.824,1.636,0.106
6100.202,1.571,0.106
6104.581,0.975,0.097
6108.960,1.357,0.105
6113.339,1.434,0.107
6117.718,1.492,0.109
6122.097,1.118,0.102
6126.476,1.369,0.105
6130.855,1.497,0.104
6135.234,1.769,0.107
6139.613,1.473,0.103
6143.993,1.436,0.102
6148.372,1.202,0.099
6152.751,1.609,0.106
6157.130,1.502,0.106
6161.510,1.178,0.100
