wave,inten,std
6412.008,117644.948,344.282
6416.373,118824.830,346.009
6420.738,117604.142,344.205
6425.102,116914.393,343.200
6429.466,116130.938,342.045
6433.830,115516.213,341.207
6438.194,115610.518,341.262
6442.558,115545.615,341.191
6446.922,114398.997,339.479
6451.285,115568.743,341.283
6455.649,114201.348,339.178
6460.012,113677.396,338.479
6464.375,112948.655,337.304
6468.738,112557.035,336.806
6473.101,111389.538,335.085
6477.464,110814.873,334.248
6481.826,110292.557,333.432
6486.189,109678.675,332.537
6490.552,109474.836,332.218
6494.914,110480.700,333.738
6499.277,110111.356,333.140
6503.639,111581.002,335.403
6508.001,110099.766,333.147
6512.364,109963.845,332.931
6516.726,108329.878,330.447
6521.088,108344.966,330.483
6525.451,107343.286,328.891
6529.813,107754.853,329.551
6534.175,106070.096,327.000
6538.538,104427.401,324.469
6542.900,101270.250,319.658
6547.263,98650.641,315.449
6551.625,93886.916,307.790
6555.988,86509.111,295.528
6560.350,75622.922,276.516
6564.713,72574.591,270.935
6569.076,75708.934,276.673
6573.438,85908.843,294.493
6577.801,91766.330,304.316
6582.164,96126.199,311.369
6586.527,99286.826,316.465
6590.891,100849.648,318.944
6595.254,101632.824,320.086
6599.617,101966.212,320.591
6603.981,100991.193,319.063
6608.345,101277.074,319.585
6612.709,101401.527,319.702
6617.073,100957.508,319.019
6621.437,100408.369,318.180
6625.801,100491.972,318.312
6630.166,99835.589,317.164
6634.531,98770.199,315.548
6638.896,100854.160,318.875
6643.261,100056.002,317.593
6647.626,100493.456,318.304
6651.992,101538.649,319.913
6656.358,101740.865,320.204
6660.724,101487.569,319.796
6665.091,101765.968,320.288
6669.457,99809.231,317.194
6673.824,99233.448,316.306
6678.191,97872.355,314.180
6682.559,98598.957,315.248
6686.926,98958.853,315.785
6691.295,98898.254,315.735
6695.663,100440.885,318.183
6700.032,100957.623,318.950
6704.401,99762.678,317.130
6708.770,100181.445,317.794
6713.139,98823.562,315.638
6717.509,97750.977,313.919
6721.880,95645.397,310.542
6726.251,95642.055,310.536
6730.622,95622.390,310.573
6734.993,95274.586,309.889
6739.365,94367.712,308.521
6743.737,95314.169,310.034
6748.110,96104.081,311.270
6752.483,96416.969,311.778
6756.856,94247.537,308.328
6761.230,93733.682,307.479
6765.605,92712.539,305.824
6769.979,91200.081,303.258
6774.355,91006.670,302.944
6778.730,90530.060,302.229
6783.106,89832.723,301.034
6787.483,89248.026,300.079
6791.860,89963.965,301.278
6796.238,88678.737,299.071
6800.616,90882.896,302.761
6804.994,90164.190,301.537
6809.373,90058.419,301.406
6813.753,89392.893,300.302
6818.133,87832.419,297.703
6822.514,88129.022,298.183
6826.895,86696.154,295.799
6831.277,85669.064,294.002
6835.659,85956.088,294.520
6840.042,85337.771,293.422
6844.425,85909.735,294.381
6848.809,85974.830,294.613
6853.194,87455.909,297.130
6857.579,86632.564,295.736
6861.965,79872.217,284.084
6866.352,67772.690,261.954
6870.739,61945.330,250.563
6875.126,64979.631,256.574
6879.515,70199.150,266.514
6883.904,70590.774,267.281
6888.293,68531.139,263.346
6892.684,68325.352,262.962
6897.075,71375.343,268.660
6901.466,72580.938,270.989
6905.859,76297.809,277.757
6910.252,78534.084,281.643
6914.646,78475.819,281.588
6919.040,78614.416,281.801
6923.435,77292.624,279.476
6927.831,74537.003,274.525
6932.228,73920.103,273.432
6936.625,70924.679,267.871
6941.023,71159.795,268.287
6945.422,71968.263,269.746
6949.822,73484.037,272.611
6954.222,73089.612,271.818
6958.624,74461.585,274.301
6963.026,75813.154,276.792
6967.428,76341.814,277.820
6971.832,75440.484,276.092
6976.236,75270.203,275.871
6980.642,73227.082,272.119
6985.048,72457.757,270.701
6989.455,69695.143,265.595
6993.863,69770.141,265.658
6998.271,69633.941,265.390
7002.681,68235.938,262.736
7007.091,68617.163,263.416
7011.502,69730.070,265.603
7015.914,71000.190,268.004
7020.327,71103.526,268.166
7024.741,70321.797,266.672
7029.156,72924.732,271.555
7033.572,72705.794,271.173
7037.988,71303.290,268.501
7042.406,71564.158,269.015
7046.825,69505.395,265.221
7051.244,67189.124,260.837
7055.665,66230.574,258.940
7060.086,66031.589,258.571
7064.508,65819.461,258.126
7068.932,68566.955,263.389
7073.356,69588.130,265.322
7077.781,70483.000,266.981
7082.208,71989.970,269.878
7086.635,71182.300,268.319
