TIME,CH1,CH2,,TIME,MATH
1.44E+05,-0.78,-0.27,,2.89E+06,0.00109375
1.45E+05,-0.82,-0.27,,2.90E+06,0.00109375
1.46E+05,-0.82,-0.27,,2.91E+06,0.00109375
1.46E+05,-0.82,-0.27,,2.93E+06,0.00109375
1.47E+05,-0.82,-0.27,,2.94E+06,0.00078125
1.48E+05,-0.82,-0.27,,2.95E+06,0.000546875
1.48E+05,-0.82,-0.27,,2.96E+06,0.000546875
1.49E+05,-0.82,-0.23,,2.98E+06,0.000546875
1.49E+05,-0.82,-0.25,,2.99E+06,0.000546875
1.50E+05,-0.82,-0.25,,3.00E+06,0.000546875
1.51E+05,-0.82,-0.25,,3.01E+06,0.00078125
1.51E+05,-0.86,-0.25,,3.03E+06,0.00109375
1.52E+05,-0.86,-0.25,,3.04E+06,0.00109375
1.53E+05,-0.86,-0.25,,3.05E+06,0.00109375
1.53E+05,-0.86,-0.25,,3.06E+06,0.00078125
1.54E+05,-0.86,-0.25,,3.08E+06,0.000546875
1.54E+05,-0.82,-0.25,,3.09E+06,0.000546875
1.55E+05,-0.86,-0.25,,3.10E+06,0.000546875
1.56E+05,-0.82,-0.25,,3.11E+06,0.00109375
1.56E+05,-0.82,-0.25,,3.13E+06,0.00171875
1.57E+05,-0.82,-0.25,,3.14E+06,0.00109375
1.58E+05,-0.82,-0.25,,3.15E+06,0.000546875
1.58E+05,-0.82,-0.27,,3.16E+06,0.00078125
1.59E+05,-0.86,-0.27,,3.18E+06,0.00109375
1.59E+05,-0.86,-0.27,,3.19E+06,0.00109375
1.60E+05,-0.86,-0.25,,3.20E+06,0.00109375
1.61E+05,-0.82,-0.25,,3.21E+06,0.00078125
1.61E+05,-0.86,-0.25,,3.23E+06,0.000546875
1.62E+05,-0.82,-0.27,,3.24E+06,0.00140625
1.63E+05,-0.86,-0.25,,3.25E+06,0.00226562
1.63E+05,-0.86,-0.25,,3.26E+06,0.00140625
1.64E+05,-0.86,-0.25,,3.28E+06,0.000546875
1.64E+05,-0.86,-0.27,,3.29E+06,0.00078125
1.65E+05,-0.86,-0.25,,3.30E+06,0.00109375
1.66E+05,-0.86,-0.27,,3.31E+06,0.00078125
1.66E+05,-0.86,-0.27,,3.33E+06,0.000546875
1.67E+05,-0.86,-0.27,,3.34E+06,0.00078125
1.68E+05,-0.86,-0.27,,3.35E+06,0.00109375
1.68E+05,-0.86,-0.27,,3.36E+06,0.00109375
1.69E+05,-0.86,-0.27,,3.38E+06,0.00109375
1.69E+05,-0.86,-0.27,,3.39E+06,0.00109375
1.70E+05,-0.86,-0.27,,3.40E+06,0.00109375
1.71E+05,-0.9,-0.27,,3.41E+06,0.00109375
1.71E+05,-0.9,-0.27,,3.43E+06,0.00109375
1.72E+05,-0.9,-0.27,,3.44E+06,0.00140625
1.73E+05,-0.9,-0.27,,3.45E+06,0.00171875
1.73E+05,-0.9,-0.27,,3.46E+06,0.00109375
1.74E+05,-0.9,-0.27,,3.48E+06,0.000546875
1.74E+05,-0.86,-0.27,,3.49E+06,0.00078125
1.75E+05,-0.86,-0.27,,3.50E+06,0.00109375
1.76E+05,-0.86,-0.27,,3.51E+06,0.00109375
1.76E+05,-0.9,-0.27,,3.53E+06,0.00109375
1.77E+05,-0.86,-0.25,,3.54E+06,0.00109375
1.78E+05,-0.9,-0.25,,3.55E+06,0.00109375
1.78E+05,-0.9,-0.27,,3.56E+06,0.00078125
1.79E+05,-0.9,-0.27,,3.58E+06,0.000546875
1.79E+05,-0.86,-0.27,,3.59E+06,0.000546875
1.80E+05,-0.9,-0.27,,3.60E+06,0.000546875
1.81E+05,-0.9,-0.27,,3.61E+06,0.00078125
1.81E+05,-0.9,-0.27,,3.63E+06,0.00109375
1.82E+05,-0.9,-0.27,,3.64E+06,0.00109375
1.83E+05,-0.9,-0.27,,3.65E+06,0.00109375
1.83E+05,-0.9,-0.29,,3.66E+06,0.00109375
