TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,TIME,MATH
2.65E+06,-0.3,-0.3,-0.04,-0.02,,,
2.65E+06,-0.3,-0.3,-0.04,-0.04,,,
2.65E+06,-0.3,-0.26,-0.02,-0.02,,,
2.65E+06,-0.3,-0.3,-0.02,-0.04,,,
2.65E+06,-0.3,-0.3,-0.04,-0.02,,,
2.65E+06,-0.3,-0.3,-0.04,-0.04,,,
2.65E+06,-0.3,-0.3,-0.02,-0.02,,,
2.65E+06,-0.26,-0.3,-0.04,-0.04,,,
2.65E+06,-0.3,-0.26,-0.02,-0.02,,,
2.65E+06,-0.26,-0.3,-0.02,-0.04,,,
2.65E+06,-0.26,-0.26,-0.02,-0.02,,,
2.65E+06,-0.26,-0.3,-0.04,-0.04,,,
2.65E+06,-0.26,-0.26,-0.02,-0.02,,,
2.65E+06,-0.3,-0.3,-0.02,-0.02,,,
2.65E+06,-0.3,-0.3,-0.02,-0.02,,,
2.65E+06,-0.3,-0.3,-0.02,-0.02,,,
2.65E+06,-0.3,-0.26,-0.02,-0.02,,,
2.65E+06,-0.26,-0.26,-0.04,-0.04,,,
2.65E+06,-0.26,-0.26,-0.04,-0.02,,,
2.65E+06,-0.26,-0.3,-0.04,-0.04,,,
2.65E+06,-0.3,-0.26,-0.02,-0.02,,,
2.65E+06,-0.3,-0.3,-0.02,-0.04,,,
2.65E+06,-0.26,-0.26,-0.04,-0.02,,,
2.65E+06,-0.3,-0.3,-0.02,-0.04,,,
2.65E+06,-0.26,-0.26,-0.04,-0.02,,,
2.65E+06,-0.26,-0.26,-0.02,-0.02,,,
2.65E+06,-0.26,-0.26,0,0,,,
2.65E+06,-0.26,-0.26,-0.02,-0.02,,,
2.65E+06,-0.26,-0.26,-0.02,0,,,
2.65E+06,-0.26,-0.26,-0.02,-0.02,,,
2.65E+06,-0.26,-0.26,-0.02,-0.02,,,
2.65E+06,-0.26,-0.3,-0.02,-0.02,,,
2.65E+06,-0.26,-0.26,-0.02,0,,,
2.66E+06,-0.3,-0.3,-0.02,-0.02,,,
2.66E+06,-0.3,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,0,,,
2.66E+06,-0.26,-0.3,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,0,,,
2.66E+06,-0.26,-0.3,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.04,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.3,-0.02,-0.04,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,0,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.04,,,
2.66E+06,-0.26,-0.26,0,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,0,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.04,,,
2.66E+06,-0.26,-0.26,-0.04,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.04,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.04,,,
2.66E+06,-0.26,-0.26,-0.04,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.22,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,0,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,0,,,
2.66E+06,-0.26,-0.3,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,-0.02,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.04,,,
2.66E+06,-0.22,-0.22,0,0,,,
2.66E+06,-0.22,-0.26,-0.02,-0.04,,,
2.66E+06,-0.26,-0.22,-0.04,0,,,
2.66E+06,-0.22,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.04,,,
2.66E+06,-0.26,-0.26,-0.04,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.04,,,
2.66E+06,-0.26,-0.22,-0.04,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,-0.02,,,
2.66E+06,-0.26,-0.26,0,-0.02,,,
2.66E+06,-0.26,-0.22,0,0,,,
2.66E+06,-0.22,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,0,0,,,
2.66E+06,-0.22,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.26,0,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.26,0,0,,,
2.66E+06,-0.26,-0.22,0,0,,,
2.66E+06,-0.22,-0.22,0,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.04,,,
2.66E+06,-0.22,-0.22,0,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,-0.02,-0.02,,,
2.66E+06,-0.22,-0.26,-0.02,-0.04,,,
2.66E+06,-0.26,-0.22,-0.04,0,,,
2.66E+06,-0.22,-0.26,0,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.26,-0.02,-0.02,,,
2.66E+06,-0.22,-0.22,0,0,,,
2.66E+06,-0.26,-0.26,-0.02,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.22,-0.02,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.22,0,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.26,-0.02,-0.04,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.26,-0.02,-0.02,,,
2.66E+06,-0.26,-0.22,0,0,,,
2.66E+06,-0.22,-0.26,-0.04,-0.04,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.22,-0.02,-0.02,,,
2.66E+06,-0.22,-0.18,-0.02,0,,,
2.66E+06,-0.22,-0.26,-0.02,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.22,0,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.22,-0.02,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,-0.02,,,
2.66E+06,-0.22,-0.22,0,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.22,-0.02,-0.02,,,
2.66E+06,-0.22,-0.18,-0.02,-0.02,,,
2.66E+06,-0.22,-0.22,0,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.22,-0.02,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0,,,
2.66E+06,-0.22,-0.22,0,-0.02,,,
2.66E+06,-0.22,-0.22,0,0,,,
2.66E+06,-0.22,-0.22,-0.02,-0.02,,,
2.66E+06,-0.22,-0.22,0.02,0.02,,,
2.66E+06,-0.22,-0.22,0,-0.02,,,
2.66E+06,-0.22,-0.22,-0.02,0.02,,,
2.66E+06,-0.22,-0.22,-0.02,-0.02,,,
2.66E+06,-0.22,-0.18,-0.02,0,,,
2.66E+06,-0.22,-0.22,-0.02,-0.02,,,
2.66E+06,-0.22,-0.18,-0.02,-0.02,,,
2.67E+06,-0.22,-0.22,-0.02,-0.02,,,
2.67E+06,-0.22,-0.18,-0.02,0,,,
2.67E+06,-0.22,-0.22,-0.02,-0.02,,,
2.67E+06,-0.22,-0.18,-0.02,0,,,
2.67E+06,-0.18,-0.22,-0.02,-0.02,,,
2.67E+06,-0.22,-0.18,-0.02,0,,,
2.67E+06,-0.22,-0.22,-0.02,-0.02,,,
2.67E+06,-0.22,-0.18,0,0,,,
2.67E+06,-0.18,-0.22,-0.02,-0.04,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.22,-0.22,-0.02,-0.02,,,
2.67E+06,-0.22,-0.18,-0.02,-0.02,,,
2.67E+06,-0.22,-0.22,0,-0.02,,,
2.67E+06,-0.22,-0.18,-0.02,0,,,
2.67E+06,-0.18,-0.18,-0.02,-0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.22,-0.22,0,-0.02,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.22,-0.22,0,0,,,
2.67E+06,-0.22,-0.18,0,0.02,,,
2.67E+06,-0.22,-0.22,-0.02,-0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.22,-0.22,-0.02,-0.02,,,
2.67E+06,-0.22,-0.18,0,0,,,
2.67E+06,-0.18,-0.22,0,0,,,
2.67E+06,-0.22,-0.18,0,0.02,,,
2.67E+06,-0.22,-0.22,0,-0.02,,,
2.67E+06,-0.22,-0.18,0,0.02,,,
2.67E+06,-0.18,-0.22,0,0,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.22,-0.22,0,0,,,
2.67E+06,-0.22,-0.18,0,0,,,
2.67E+06,-0.18,-0.22,-0.02,-0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.18,-0.02,-0.02,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.22,-0.22,0,-0.02,,,
2.67E+06,-0.22,-0.18,0,0,,,
2.67E+06,-0.18,-0.22,0,0,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.22,0,0,,,
2.67E+06,-0.22,-0.18,0,0,,,
2.67E+06,-0.18,-0.18,-0.02,-0.02,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.18,-0.22,-0.02,-0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.18,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.18,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.18,-0.18,-0.02,-0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.22,-0.22,0,0,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.14,-0.18,0,0,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.18,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.18,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.18,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.18,-0.18,0.02,0,,,
2.67E+06,-0.18,-0.18,0,0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.18,-0.18,0.02,0,,,
2.67E+06,-0.18,-0.14,0,0.02,,,
2.67E+06,-0.14,-0.18,-0.02,-0.02,,,
2.67E+06,-0.18,-0.14,-0.02,0,,,
2.67E+06,-0.18,-0.18,-0.02,-0.02,,,
2.67E+06,-0.18,-0.14,0,0,,,
2.67E+06,-0.18,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.18,-0.02,0,,,
2.67E+06,-0.14,-0.18,-0.02,-0.02,,,
2.67E+06,-0.14,-0.14,0,0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.14,0.02,0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.14,0,0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.14,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.14,0,0,,,
2.67E+06,-0.18,-0.18,0.02,-0.02,,,
2.67E+06,-0.18,-0.14,-0.02,0.02,,,
2.67E+06,-0.14,-0.18,-0.02,-0.02,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.14,-0.14,0,0.02,,,
2.67E+06,-0.14,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.14,0,0.02,,,
2.67E+06,-0.14,-0.18,-0.02,-0.02,,,
2.67E+06,-0.18,-0.14,0,0.02,,,
2.67E+06,-0.18,-0.18,0,-0.02,,,
2.67E+06,-0.18,-0.14,-0.02,0.02,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.18,0.02,0,,,
2.67E+06,-0.18,-0.14,0,0.02,,,
2.67E+06,-0.18,-0.18,-0.02,-0.02,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.14,-0.18,-0.02,-0.02,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.14,-0.18,-0.02,-0.02,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.18,-0.18,0,0,,,
2.67E+06,-0.18,-0.14,0,0,,,
2.67E+06,-0.14,-0.18,0,-0.02,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.14,-0.18,0,0,,,
2.67E+06,-0.18,-0.14,0,0.02,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.14,-0.14,0,0,,,
2.67E+06,-0.14,-0.14,0,-0.02,,,
2.67E+06,-0.14,-0.14,-0.02,0,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.14,0,0.02,,,
2.68E+06,-0.14,-0.14,0,-0.02,,,
2.68E+06,-0.14,-0.14,-0.02,0,,,
2.68E+06,-0.14,-0.14,-0.02,-0.02,,,
2.68E+06,-0.14,-0.14,0,0.02,,,
2.68E+06,-0.14,-0.14,0,-0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.14,0,-0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.14,0,-0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.14,0.02,0,,,
2.68E+06,-0.14,-0.14,0,0.02,,,
2.68E+06,-0.18,-0.18,0,0,,,
2.68E+06,-0.14,-0.1,0,0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.14,0.02,0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.1,0.02,0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.1,0,0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.1,0,0.02,,,
2.68E+06,-0.14,-0.14,0.02,0,,,
2.68E+06,-0.14,-0.1,0.02,0.02,,,
2.68E+06,-0.14,-0.14,0.02,0,,,
2.68E+06,-0.14,-0.14,0,0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.1,0,0,,,
2.68E+06,-0.1,-0.14,0.02,0,,,
2.68E+06,-0.14,-0.1,0,0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.1,0.02,0.02,,,
2.68E+06,-0.14,-0.14,0.02,0.02,,,
2.68E+06,-0.14,-0.1,0.02,0.02,,,
2.68E+06,-0.14,-0.14,0.02,0,,,
2.68E+06,-0.14,-0.14,0.02,0.02,,,
2.68E+06,-0.1,-0.14,0,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.14,0,0,,,
2.68E+06,-0.14,-0.1,0,0,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.14,-0.14,0.02,0,,,
2.68E+06,-0.14,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.14,0.02,0,,,
2.68E+06,-0.14,-0.1,0,0.02,,,
2.68E+06,-0.14,-0.14,0.02,0,,,
2.68E+06,-0.14,-0.1,0,0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.14,-0.1,0,0.02,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.14,-0.14,0.02,0,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.14,0,0,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.14,-0.14,0.02,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.14,-0.14,0,-0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.14,-0.14,0,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.14,0,0,,,
2.68E+06,-0.14,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.14,0.02,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.14,0.02,0.02,,,
2.68E+06,-0.14,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0.04,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0,,,
2.68E+06,-0.1,-0.06,0,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.06,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0,,,
2.68E+06,-0.1,-0.06,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.06,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0,,,
2.68E+06,-0.1,-0.06,0,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0,0,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0.04,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0.04,,,
2.68E+06,-0.1,-0.1,0.02,0.02,,,
2.68E+06,-0.1,-0.06,0.02,0.02,,,
2.68E+06,-0.1,-0.1,0.02,0,,,
2.68E+06,-0.06,-0.06,0,0.02,,,
2.69E+06,-0.1,-0.1,0.02,0,,,
2.69E+06,-0.1,-0.1,0.02,0.02,,,
2.69E+06,-0.06,-0.1,0.02,0.02,,,
2.69E+06,-0.1,-0.06,0.02,0.04,,,
2.69E+06,-0.1,-0.1,0.02,0,,,
2.69E+06,-0.1,-0.06,0.02,0.04,,,
2.69E+06,-0.1,-0.1,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.04,,,
2.69E+06,-0.1,-0.1,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.1,0,0,,,
2.69E+06,-0.1,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.1,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.04,0.04,,,
2.69E+06,-0.1,-0.1,0.02,0.02,,,
2.69E+06,-0.1,-0.06,0.02,0.04,,,
2.69E+06,-0.1,-0.1,0.02,0,,,
2.69E+06,-0.06,-0.06,0,0.02,,,
2.69E+06,-0.1,-0.1,0.02,0,,,
2.69E+06,-0.1,-0.06,0.02,0.02,,,
2.69E+06,-0.1,-0.1,0.02,0.02,,,
2.69E+06,-0.1,-0.06,0.02,0.02,,,
2.69E+06,-0.1,-0.1,0,0,,,
2.69E+06,-0.1,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.1,0,0,,,
2.69E+06,-0.1,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.1,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.1,0.04,0.02,,,
2.69E+06,-0.1,-0.06,0.04,0.04,,,
2.69E+06,-0.06,-0.1,0.02,0,,,
2.69E+06,-0.1,-0.06,0,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.04,,,
2.69E+06,-0.1,-0.1,0.02,0,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.1,-0.1,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.1,0.02,0.02,,,
2.69E+06,-0.1,-0.02,0.02,0.02,,,
2.69E+06,-0.06,-0.1,0.04,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.04,,,
2.69E+06,-0.1,-0.1,0.02,0.02,,,
2.69E+06,-0.1,-0.06,0.02,0.04,,,
2.69E+06,-0.06,-0.1,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.04,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.04,0.04,,,
2.69E+06,-0.06,-0.06,0.04,0.04,,,
2.69E+06,-0.06,-0.02,0.04,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.04,0.02,,,
2.69E+06,-0.06,-0.02,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0,,,
2.69E+06,-0.06,-0.06,0,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0,,,
2.69E+06,-0.06,-0.06,0.04,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.04,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.04,0.02,,,
2.69E+06,-0.06,-0.06,0.04,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.02,0.02,0.04,,,
2.69E+06,-0.02,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.02,0.02,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.02,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.04,0.02,,,
2.69E+06,-0.06,-0.06,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.02,0.04,0.04,,,
2.69E+06,-0.06,-0.06,0.04,0.02,,,
2.69E+06,-0.06,-0.02,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.02,0.04,0.04,,,
2.69E+06,-0.06,-0.06,0.02,0.02,,,
2.69E+06,-0.06,-0.02,0.02,0.04,,,
2.69E+06,-0.06,-0.06,0.04,0.02,,,
2.69E+06,-0.02,-0.02,0.02,0.04,,,
