TIME,CH1,CH2,,TIME,MATH
9.10E+05,0.78,-0.051,,1.82E+07,0.0005625
9.13E+05,0.78,-0.049,,1.83E+07,0.00084375
9.15E+05,0.78,-0.047,,1.83E+07,0.00115625
9.18E+05,0.78,-0.047,,1.84E+07,0.00115625
9.20E+05,0.78,-0.045,,1.84E+07,0.00115625
9.23E+05,0.78,-0.043,,1.85E+07,0.00115625
9.25E+05,0.78,-0.047,,1.85E+07,0.00115625
9.28E+05,0.78,-0.051,,1.86E+07,0.00115625
9.30E+05,0.78,-0.049,,1.86E+07,0.00115625
9.33E+05,0.78,-0.051,,1.87E+07,0.00115625
9.35E+05,0.78,-0.051,,1.87E+07,0.00115625
9.38E+05,0.78,-0.051,,1.88E+07,0.00115625
9.40E+05,0.78,-0.049,,1.88E+07,0.00115625
9.43E+05,0.78,-0.049,,1.89E+07,0.00115625
9.45E+05,0.78,-0.049,,1.89E+07,0.00115625
9.48E+05,0.78,-0.049,,1.90E+07,0.00115625
9.50E+05,0.78,-0.051,,1.90E+07,0.00115625
9.53E+05,0.78,-0.055,,1.91E+07,0.00115625
9.55E+05,0.78,-0.055,,1.91E+07,0.00115625
9.58E+05,0.78,-0.055,,1.92E+07,0.00115625
9.60E+05,0.78,-0.051,,1.92E+07,0.00115625
9.63E+05,0.78,-0.051,,1.93E+07,0.00115625
9.65E+05,0.78,-0.047,,1.93E+07,0.00115625
9.68E+05,0.78,-0.047,,1.94E+07,0.00115625
9.70E+05,0.78,-0.047,,1.94E+07,0.00115625
9.73E+05,0.78,-0.047,,1.95E+07,0.00084375
9.75E+05,0.74,-0.049,,1.95E+07,0.0005625
9.78E+05,0.74,-0.051,,1.96E+07,0.00084375
9.80E+05,0.74,-0.051,,1.96E+07,0.00115625
9.83E+05,0.74,-0.047,,1.97E+07,0.00084375
9.85E+05,0.74,-0.047,,1.97E+07,0.0005625
9.88E+05,0.74,-0.047,,1.98E+07,0.00084375
9.90E+05,0.74,-0.047,,1.98E+07,0.00115625
9.93E+05,0.74,-0.047,,1.99E+07,0.00115625
9.95E+05,0.78,-0.051,,1.99E+07,0.00115625
9.98E+05,0.78,-0.051,,2.00E+07,0.00084375
1.00E+06,0.78,-0.051,,2.00E+07,0.0005625
1.00E+06,0.74,-0.053,,2.01E+07,0.0014375
1.01E+06,0.74,-0.051,,2.01E+07,0.0023125
1.01E+06,0.74,-0.053,,2.02E+07,0.0014375
1.01E+06,0.74,-0.053,,2.02E+07,0.0005625
1.01E+06,0.74,-0.049,,2.03E+07,0.0005625
1.02E+06,0.74,-0.047,,2.03E+07,0.0005625
1.02E+06,0.7,-0.049,,2.04E+07,0.00084375
1.02E+06,0.74,-0.051,,2.04E+07,0.00115625
1.02E+06,0.74,-0.051,,2.05E+07,0.00084375
1.03E+06,0.74,-0.049,,2.05E+07,0.0005625
1.03E+06,0.74,-0.049,,2.06E+07,0.0005625
1.03E+06,0.74,-0.047,,2.06E+07,0.0005625
1.03E+06,0.74,-0.045,,2.07E+07,0.0005625
1.04E+06,0.74,-0.045,,2.07E+07,0.0005625
1.04E+06,0.74,-0.047,,2.08E+07,0.00084375
1.04E+06,0.74,-0.047,,2.08E+07,0.00115625
1.04E+06,0.74,-0.049,,2.09E+07,0.00115625
1.05E+06,0.74,-0.049,,2.09E+07,0.00115625
1.05E+06,0.74,-0.049,,2.10E+07,0.00084375
1.05E+06,0.74,-0.049,,2.10E+07,0.0005625
1.05E+06,0.7,-0.051,,2.11E+07,0.0005625
1.06E+06,0.7,-0.051,,2.11E+07,0.0005625
1.06E+06,0.7,-0.051,,2.12E+07,0.00084375
1.06E+06,0.7,-0.049,,2.12E+07,0.00115625
1.06E+06,0.7,-0.051,,2.13E+07,0.00084375
1.07E+06,0.7,-0.051,,2.13E+07,0.0005625
1.07E+06,0.7,-0.053,,2.14E+07,0.0005625
1.07E+06,0.7,-0.053,,2.14E+07,0.0005625
1.07E+06,0.7,-0.053,,2.15E+07,0.00084375
1.08E+06,0.7,-0.051,,2.15E+07,0.00115625
1.08E+06,0.7,-0.049,,2.16E+07,0.00084375
1.08E+06,0.7,-0.047,,2.16E+07,0.0005625
1.08E+06,0.7,-0.049,,2.17E+07,0.001125
1.09E+06,0.7,-0.049,,2.17E+07,0.00171875
1.09E+06,0.7,-0.049,,2.18E+07,0.001125
1.09E+06,0.7,-0.047,,2.18E+07,0.0005625
1.09E+06,0.7,-0.047,,2.19E+07,0.001125
1.10E+06,0.7,-0.049,,2.19E+07,0.00171875
1.10E+06,0.7,-0.049,,2.20E+07,0.001125
1.10E+06,0.7,-0.047,,2.20E+07,0.0005625
1.10E+06,0.7,-0.047,,2.21E+07,0.0005625
1.11E+06,0.7,-0.047,,2.21E+07,0.0005625
1.11E+06,0.7,-0.049,,2.22E+07,0.00084375
1.11E+06,0.7,-0.051,,2.22E+07,0.00115625
1.11E+06,0.7,-0.053,,2.23E+07,0.00084375
1.12E+06,0.7,-0.051,,2.23E+07,0.0005625
1.12E+06,0.7,-0.051,,2.24E+07,0.00084375
1.12E+06,0.7,-0.051,,2.24E+07,0.00115625
1.12E+06,0.66,-0.051,,2.25E+07,0.00084375
1.13E+06,0.66,-0.051,,2.25E+07,0.0005625
1.13E+06,0.66,-0.049,,2.26E+07,0.0005625
