TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,TIME,MATH
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.66,,,
8.46E+06,-1.62,-1.62,0.66,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.46E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.58,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.58,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.58,-1.58,0.7,0.74,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.58,0.7,0.74,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.66,-1.66,0.74,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.66,-1.66,0.7,0.7,,,
8.47E+06,-1.66,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.66,0.7,0.7,,,
8.47E+06,-1.66,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.74,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.62,-1.66,0.7,0.7,,,
8.47E+06,-1.66,-1.62,0.7,0.7,,,
8.47E+06,-1.66,-1.66,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.74,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.62,-1.66,0.7,0.7,,,
8.47E+06,-1.66,-1.62,0.7,0.74,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.66,-1.66,0.7,0.7,,,
8.47E+06,-1.66,-1.62,0.7,0.7,,,
8.47E+06,-1.66,-1.66,0.74,0.7,,,
8.47E+06,-1.62,-1.62,0.7,0.74,,,
8.47E+06,-1.66,-1.66,0.7,0.7,,,
8.47E+06,-1.66,-1.62,0.7,0.7,,,
8.48E+06,-1.62,-1.62,0.7,0.7,,,
8.48E+06,-1.62,-1.62,0.7,0.74,,,
8.48E+06,-1.62,-1.62,0.7,0.7,,,
8.48E+06,-1.62,-1.62,0.7,0.74,,,
8.48E+06,-1.62,-1.62,0.7,0.7,,,
8.48E+06,-1.62,-1.62,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.62,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.7,,,
8.48E+06,-1.66,-1.62,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.62,-1.62,0.74,0.74,,,
8.48E+06,-1.62,-1.66,0.7,0.7,,,
8.48E+06,-1.62,-1.62,0.7,0.7,,,
8.48E+06,-1.62,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.62,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.62,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.62,0.7,0.7,,,
8.48E+06,-1.66,-1.66,0.74,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.62,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.62,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.62,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.74,,,
8.48E+06,-1.66,-1.62,0.74,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.7,,,
8.48E+06,-1.66,-1.62,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.48E+06,-1.62,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.62,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.62,-1.62,0.74,0.74,,,
8.48E+06,-1.62,-1.66,0.74,0.74,,,
8.48E+06,-1.66,-1.62,0.74,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.74,,,
8.48E+06,-1.66,-1.62,0.74,0.74,,,
8.48E+06,-1.66,-1.66,0.74,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.48E+06,-1.66,-1.66,0.7,0.7,,,
8.48E+06,-1.66,-1.66,0.7,0.74,,,
8.49E+06,-1.62,-1.66,0.7,0.7,,,
8.49E+06,-1.66,-1.62,0.7,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.7,,,
8.49E+06,-1.66,-1.62,0.7,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.62,-1.62,0.74,0.74,,,
8.49E+06,-1.62,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.62,-1.66,0.7,0.7,,,
8.49E+06,-1.66,-1.62,0.7,0.74,,,
8.49E+06,-1.66,-1.66,0.7,0.7,,,
8.49E+06,-1.66,-1.66,0.7,0.7,,,
8.49E+06,-1.62,-1.62,0.74,0.7,,,
8.49E+06,-1.62,-1.62,0.7,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.62,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.62,-1.62,0.74,0.74,,,
8.49E+06,-1.62,-1.62,0.74,0.74,,,
8.49E+06,-1.62,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.7,0.7,,,
8.49E+06,-1.66,-1.66,0.7,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.62,0.74,0.74,,,
8.49E+06,-1.62,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.62,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.7,,,
8.49E+06,-1.66,-1.66,0.7,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.7,,,
8.49E+06,-1.66,-1.66,0.7,0.74,,,
8.49E+06,-1.62,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.7,,,
8.49E+06,-1.66,-1.66,0.7,0.74,,,
8.49E+06,-1.66,-1.66,0.7,0.7,,,
8.49E+06,-1.62,-1.62,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.7,0.7,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.7,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.49E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.62,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.62,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.62,0.74,0.78,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.62,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.78,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.62,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.78,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.78,,,
8.50E+06,-1.66,-1.66,0.74,0.7,,,
8.50E+06,-1.66,-1.66,0.7,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.78,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.66,0.74,0.74,,,
8.50E+06,-1.66,-1.7,0.74,0.74,,,
8.50E+06,-1.7,-1.66,0.74,0.74,,,
8.50E+06,-1.7,-1.7,0.74,0.74,,,
8.50E+06,-1.7,-1.66,0.74,0.74,,,
8.51E+06,-1.7,-1.7,0.74,0.74,,,
8.51E+06,-1.7,-1.66,0.74,0.74,,,
8.51E+06,-1.7,-1.7,0.78,0.74,,,
8.51E+06,-1.7,-1.66,0.74,0.78,,,
8.51E+06,-1.7,-1.7,0.74,0.74,,,
8.51E+06,-1.7,-1.7,0.74,0.74,,,
8.51E+06,-1.7,-1.7,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.78,,,
8.51E+06,-1.66,-1.7,0.74,0.74,,,
8.51E+06,-1.7,-1.66,0.74,0.74,,,
8.51E+06,-1.7,-1.7,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.7,-1.7,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.78,,,
8.51E+06,-1.7,-1.7,0.78,0.78,,,
8.51E+06,-1.7,-1.66,0.78,0.78,,,
8.51E+06,-1.7,-1.7,0.78,0.74,,,
8.51E+06,-1.7,-1.66,0.74,0.78,,,
8.51E+06,-1.7,-1.7,0.74,0.74,,,
8.51E+06,-1.7,-1.66,0.78,0.78,,,
8.51E+06,-1.7,-1.7,0.78,0.74,,,
8.51E+06,-1.7,-1.66,0.74,0.78,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.7,0.78,0.74,,,
8.51E+06,-1.7,-1.66,0.74,0.78,,,
8.51E+06,-1.7,-1.7,0.78,0.78,,,
8.51E+06,-1.7,-1.66,0.78,0.78,,,
8.51E+06,-1.7,-1.7,0.74,0.74,,,
8.51E+06,-1.7,-1.7,0.78,0.78,,,
8.51E+06,-1.7,-1.7,0.74,0.74,,,
8.51E+06,-1.7,-1.66,0.74,0.74,,,
8.51E+06,-1.7,-1.7,0.78,0.78,,,
8.51E+06,-1.7,-1.66,0.78,0.78,,,
8.51E+06,-1.66,-1.66,0.78,0.78,,,
8.51E+06,-1.66,-1.66,0.78,0.78,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.78,,,
8.51E+06,-1.7,-1.7,0.74,0.74,,,
8.51E+06,-1.7,-1.66,0.74,0.74,,,
8.51E+06,-1.7,-1.7,0.78,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.78,,,
8.51E+06,-1.66,-1.7,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.78,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.78,0.78,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.78,,,
8.51E+06,-1.66,-1.7,0.74,0.74,,,
8.51E+06,-1.7,-1.66,0.78,0.78,,,
8.51E+06,-1.66,-1.7,0.78,0.78,,,
8.51E+06,-1.66,-1.66,0.78,0.78,,,
8.51E+06,-1.66,-1.7,0.74,0.74,,,
8.51E+06,-1.7,-1.66,0.78,0.78,,,
8.51E+06,-1.66,-1.66,0.78,0.74,,,
8.51E+06,-1.66,-1.66,0.78,0.78,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.51E+06,-1.66,-1.66,0.74,0.74,,,
8.52E+06,-1.7,-1.7,0.74,0.74,,,
8.52E+06,-1.7,-1.66,0.74,0.74,,,
8.52E+06,-1.66,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.66,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.66,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.7,-1.66,0.74,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.66,-1.66,0.78,0.78,,,
8.52E+06,-1.66,-1.66,0.78,0.74,,,
8.52E+06,-1.66,-1.66,0.78,0.78,,,
8.52E+06,-1.66,-1.7,0.78,0.74,,,
8.52E+06,-1.7,-1.66,0.74,0.78,,,
8.52E+06,-1.7,-1.7,0.74,0.74,,,
8.52E+06,-1.7,-1.66,0.74,0.74,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.7,-1.7,0.74,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.66,-1.66,0.74,0.78,,,
8.52E+06,-1.66,-1.7,0.78,0.74,,,
8.52E+06,-1.7,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.7,-1.66,0.74,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.7,-1.66,0.74,0.78,,,
8.52E+06,-1.7,-1.7,0.74,0.74,,,
8.52E+06,-1.7,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.7,-1.66,0.74,0.78,,,
8.52E+06,-1.7,-1.7,0.74,0.74,,,
8.52E+06,-1.7,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.66,-1.66,0.74,0.78,,,
8.52E+06,-1.66,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.7,-1.66,0.74,0.78,,,
8.52E+06,-1.7,-1.7,0.74,0.74,,,
8.52E+06,-1.7,-1.66,0.74,0.78,,,
8.52E+06,-1.7,-1.7,0.74,0.74,,,
8.52E+06,-1.7,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.74,0.74,,,
8.52E+06,-1.7,-1.7,0.74,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.74,,,
8.52E+06,-1.7,-1.7,0.74,0.78,,,
8.52E+06,-1.7,-1.7,0.74,0.74,,,
8.52E+06,-1.7,-1.7,0.78,0.78,,,
8.52E+06,-1.74,-1.74,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.66,0.78,0.78,,,
8.52E+06,-1.7,-1.7,0.78,0.78,,,
8.52E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.66,-1.66,0.78,0.78,,,
8.53E+06,-1.66,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.74,,,
8.53E+06,-1.7,-1.66,0.74,0.78,,,
8.53E+06,-1.7,-1.7,0.74,0.74,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.74,0.74,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.66,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.74,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.74,,,
8.53E+06,-1.7,-1.7,0.74,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.66,0.78,0.78,,,
8.53E+06,-1.66,-1.7,0.78,0.74,,,
8.53E+06,-1.7,-1.66,0.74,0.78,,,
8.53E+06,-1.7,-1.7,0.74,0.74,,,
8.53E+06,-1.7,-1.7,0.74,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.74,0.78,0.78,,,
8.53E+06,-1.74,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.53E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.74,-1.74,0.74,0.74,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.74,-1.74,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.74,-1.74,0.78,0.78,,,
8.54E+06,-1.74,-1.7,0.78,0.78,,,
8.54E+06,-1.74,-1.74,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
8.54E+06,-1.7,-1.7,0.78,0.78,,,
