wave,inten,std
3310.456,153.901,26.956
3315.980,166.492,27.543
3321.502,162.309,28.011
3327.019,183.837,27.976
3332.534,239.445,29.200
3338.045,177.196,28.507
3343.552,181.745,28.172
3349.056,234.754,29.149
3354.556,323.972,29.456
3360.054,296.418,29.726
3365.547,269.685,29.911
3371.037,379.161,30.309
3376.524,348.954,31.026
3382.008,350.353,30.849
3387.488,353.487,30.670
3392.964,419.967,32.057
3398.437,519.591,32.460
3403.907,401.191,32.243
3409.374,482.693,33.759
3414.837,402.597,32.797
3420.296,538.014,33.965
3425.753,580.466,35.080
3431.206,701.004,36.505
3436.655,690.347,36.396
3442.101,663.534,35.884
3447.544,798.378,37.598
3452.984,945.815,39.694
3458.420,894.457,39.072
3463.853,988.372,39.908
3469.282,1228.602,42.563
3474.709,1168.892,42.681
3480.132,1306.317,43.814
3485.551,1312.701,44.245
3490.967,1525.752,46.429
3496.380,1660.729,47.892
3501.790,1903.131,50.086
3507.196,1985.682,51.221
3512.600,2203.386,52.741
3517.999,2576.459,56.282
3523.396,2675.524,57.259
3528.789,3051.601,60.139
3534.179,3177.141,61.552
3539.566,3368.967,63.179
3544.949,3870.882,66.736
3550.330,4297.142,70.354
3555.707,4864.847,74.193
3561.080,5076.398,75.476
3566.451,5149.824,75.879
3571.818,5262.405,76.731
3577.182,5993.996,81.392
3582.543,6700.159,85.508
3587.901,7768.466,91.633
3593.255,8184.285,93.854
3598.606,8221.532,93.806
3603.954,8856.365,97.127
3609.299,9327.937,99.733
3614.641,9881.307,102.487
3619.979,10222.512,104.152
3625.315,10500.250,105.473
3630.647,11121.143,108.253
3635.976,11538.961,110.398
3641.301,12536.847,114.837
3646.624,13086.278,117.105
3651.944,14392.439,122.551
3657.260,16376.693,130.463
3662.573,18172.792,136.995
3667.883,19387.476,141.597
3673.190,19825.475,143.194
3678.494,19487.489,141.879
3683.795,18609.786,138.776
3689.092,18119.741,136.929
3694.387,18413.959,138.017
3699.678,18348.318,137.810
3704.966,18643.209,138.837
3710.251,19922.309,143.585
3715.533,22544.386,152.347
3720.812,25751.766,162.535
3726.088,28578.817,171.025
3731.361,31018.381,177.988
3736.631,32491.355,182.018
3741.898,34635.016,187.754
3747.161,36700.477,193.286
3752.422,39051.844,199.283
3757.679,39876.837,201.230
3762.934,40866.978,203.680
3768.185,41327.716,204.892
3773.434,41329.457,204.989
3778.679,41984.662,206.479
3783.922,38792.256,198.602
3789.161,35481.822,190.078
3794.397,31345.292,178.912
3799.631,30638.835,176.747
3804.861,31660.220,179.779
3810.089,37387.241,195.122
3815.313,47534.513,219.590
3820.534,53836.127,233.409
3825.753,60094.762,246.614
3830.968,62666.892,251.624
3836.181,65521.475,257.349
3841.390,65550.537,257.353
3846.597,69038.335,263.937
3851.800,70016.406,265.907
3857.001,72298.911,270.073
3862.199,72541.346,270.528
3867.394,75173.811,275.336
3872.585,75980.818,276.777
3877.774,77212.181,279.048
3882.960,79129.266,282.444
3888.143,80233.307,284.334
3893.324,81845.161,287.285
3898.501,84754.326,292.326
3903.675,84944.937,292.586
3908.847,85323.419,293.262
3914.015,87019.240,296.202
3919.181,87914.003,297.583
3924.344,88817.089,299.123
3929.504,86923.138,295.991
3934.661,87178.821,296.399
3939.815,85113.727,292.868
3944.966,77633.993,279.789
3950.115,69194.695,264.287
3955.261,60962.154,248.269
3960.403,57839.662,241.797
3965.543,63935.776,254.121
3970.680,78034.910,280.602
3975.815,89219.743,299.754
3980.946,95729.868,310.444
3986.075,99815.726,316.958
3991.201,101770.318,320.090
3996.324,103681.541,323.055
4001.444,106298.673,327.124
4006.562,107150.138,328.465
4011.676,109695.752,332.299
4016.788,110618.256,333.653
4021.897,112495.151,336.458
4027.003,113313.302,337.681
4032.107,115702.290,341.225
4037.208,115359.057,340.672
4042.306,115952.343,341.652
4047.401,116326.913,342.101
4052.494,117753.831,344.301
4057.583,117777.638,344.306
4062.670,120244.275,347.781
4067.755,120323.727,347.999
4072.836,121446.969,349.567
4077.915,124124.602,353.387
4082.991,124130.968,353.408
4088.065,125649.931,355.545
4093.135,127324.212,357.826
4098.203,126639.686,356.936
4103.269,128462.429,359.510
4108.331,129793.918,361.341
4113.391,129246.786,360.582
4118.449,129741.797,361.197
4123.503,131453.820,363.620
4128.555,132374.322,364.814
4133.604,133108.582,365.834
4138.651,134531.779,367.783
4143.695,136176.686,370.087
4148.736,136006.169,369.775
4153.775,136780.662,370.802
4158.811,136637.974,370.662
4163.844,137667.755,371.924
4168.875,138549.931,373.263
4173.903,139299.912,374.268
4178.928,140569.705,376.030
4183.951,141213.909,376.792
4188.971,141093.577,376.638
4193.989,142561.561,378.552
4199.004,140856.732,376.319
4204.017,140733.738,376.132
4209.026,141720.863,377.435
4214.034,140377.557,375.729
4219.038,134491.499,367.814
4224.041,124855.145,354.359
4229.040,109232.558,331.705
4234.037,91927.429,304.413
4239.032,84926.293,292.791
4244.024,96307.052,311.592
4249.013,116639.717,342.693
4254.000,131770.470,364.087
4258.984,141930.980,377.848
4263.966,148566.247,386.425
4268.945,150475.231,388.889
4273.922,152697.790,391.776
4278.896,153896.836,393.245
4283.868,153443.838,392.650
4288.837,153072.656,392.226
4293.803,153443.654,392.710
4298.768,154422.493,393.969
4303.729,155399.387,395.247
4308.689,158203.789,398.713
