wave,inten,std
7215.342,5.582,0.113
7219.783,3.853,0.106
7224.224,4.470,0.108
7228.667,3.327,0.102
7233.110,2.638,0.100
7237.554,3.167,0.104
7241.998,3.568,0.105
7246.444,4.042,0.108
7250.891,3.967,0.107
7255.338,5.332,0.109
7259.786,3.443,0.104
7264.235,4.213,0.105
7268.685,4.376,0.108
7273.136,3.703,0.107
7277.587,3.833,0.108
7282.040,3.932,0.106
7286.493,3.387,0.102
7290.948,4.468,0.104
7295.403,3.556,0.099
7299.859,3.783,0.103
7304.316,3.487,0.099
7308.774,3.470,0.100
7313.233,3.897,0.103
7317.693,3.375,0.104
7322.154,3.727,0.102
7326.615,3.725,0.102
7331.078,4.302,0.109
7335.542,4.098,0.106
7340.006,3.847,0.104
7344.472,4.039,0.106
7348.938,4.688,0.106
7353.406,3.838,0.103
7357.874,4.613,0.106
7362.343,4.251,0.101
7366.814,4.704,0.107
7371.285,3.380,0.103
7375.757,4.228,0.100
7380.231,3.613,0.100
7384.705,4.265,0.102
7389.180,3.357,0.098
7393.656,3.745,0.102
7398.134,3.859,0.101
7402.612,4.520,0.105
7407.091,3.539,0.100
7411.572,4.560,0.103
7416.053,3.972,0.101
7420.536,3.626,0.100
7425.019,3.880,0.102
7429.504,3.465,0.097
7433.990,3.680,0.100
7438.476,3.840,0.102
7442.964,3.831,0.100
7447.453,3.774,0.098
7451.943,3.705,0.097
7456.434,3.905,0.098
7460.926,3.628,0.098
7465.419,3.962,0.100
7469.913,3.896,0.099
7474.408,3.595,0.100
7478.905,3.832,0.101
7483.402,3.510,0.099
7487.901,3.289,0.095
7492.401,4.520,0.102
7496.902,2.892,0.095
7501.404,3.405,0.096
7505.907,3.578,0.095
7510.411,3.462,0.098
7514.917,3.270,0.095
7519.423,3.361,0.098
7523.931,4.281,0.104
7528.440,2.923,0.098
7532.950,3.873,0.101
7537.461,4.021,0.099
7541.974,3.092,0.098
7546.488,3.194,0.096
7551.002,3.468,0.096
7555.518,3.730,0.099
7560.035,2.852,0.096
7564.554,3.634,0.095
7569.073,3.204,0.096
7573.594,2.913,0.093
7578.116,3.436,0.097
7582.639,3.595,0.096
7587.164,4.041,0.099
7591.690,2.734,0.090
7596.216,3.932,0.093
7600.745,1.822,0.080
7605.274,0.930,0.070
7609.805,1.386,0.073
7614.337,0.964,0.073
7618.870,1.870,0.079
7623.404,3.845,0.092
7627.940,1.903,0.079
7632.477,1.486,0.074
7637.015,1.100,0.075
7641.555,2.094,0.079
7646.095,2.137,0.080
7650.637,2.186,0.081
7655.181,2.340,0.088
7659.726,2.248,0.084
7664.272,2.105,0.086
7668.819,2.815,0.091
7673.368,2.989,0.089
7677.918,3.295,0.093
7682.469,2.641,0.087
7687.021,2.667,0.086
7691.575,2.838,0.090
7696.131,3.099,0.092
7700.687,2.743,0.090
7705.245,2.232,0.090
7709.805,2.658,0.089
7714.366,2.358,0.091
7718.928,2.680,0.091
7723.491,3.434,0.098
7728.056,1.967,0.088
7732.622,2.883,0.091
7737.190,2.211,0.087
7741.759,2.984,0.090
7746.329,2.621,0.090
7750.901,2.334,0.091
7755.474,3.014,0.094
7760.049,2.455,0.090
7764.625,3.660,0.098
7769.203,4.348,0.096
7773.782,2.453,0.087
7778.362,2.902,0.088
7782.944,2.668,0.089
7787.527,3.275,0.090
7792.112,2.465,0.087
7796.698,2.738,0.089
7801.285,2.703,0.092
7805.874,2.440,0.090
7810.465,3.245,0.090
7815.057,2.367,0.087
7819.650,3.119,0.094
7824.245,2.295,0.090
7828.842,1.742,0.087
7833.440,1.558,0.085
7838.039,2.374,0.085
7842.640,2.200,0.085
7847.243,2.007,0.085
7851.846,2.344,0.086
7856.452,2.698,0.088
7861.059,2.324,0.088
7865.667,1.876,0.087
7870.278,2.405,0.086
7874.889,2.483,0.088
7879.502,2.649,0.088
7884.117,1.960,0.086
7888.733,2.301,0.086
7893.351,2.481,0.087
7897.970,2.511,0.088
7902.591,2.559,0.084
7907.214,2.817,0.088
7911.838,2.247,0.085
