wave,inten,std
4654.079,186036.889,432.147
4658.474,184635.788,430.527
4662.868,185946.781,432.100
4667.262,186277.849,432.436
4671.656,186778.566,433.079
4676.050,187076.048,433.354
4680.444,188174.003,434.694
4684.838,189841.600,436.481
4689.231,188932.015,435.522
4693.625,190138.447,436.841
4698.018,189906.387,436.607
4702.411,189609.526,436.269
4706.804,189949.743,436.732
4711.197,190560.517,437.339
4715.590,191120.750,438.008
4719.983,190905.025,437.780
4724.375,192508.916,439.607
4728.768,191877.833,439.015
4733.160,192816.123,440.040
4737.552,192178.704,439.259
4741.944,193253.467,440.481
4746.336,194770.676,442.263
4750.728,194632.664,441.992
4755.120,196403.460,444.110
4759.511,194157.320,441.545
4763.903,193669.215,441.017
4768.294,194151.224,441.582
4772.685,194955.397,442.394
4777.077,196022.938,443.674
4781.468,195321.147,442.840
4785.858,196282.233,443.903
4790.249,197019.170,444.801
4794.640,197143.346,444.783
4799.031,196767.347,444.518
4803.421,197153.984,444.908
4807.811,197948.482,445.786
4812.202,197934.225,445.865
4816.592,195806.865,443.520
4820.982,196908.856,444.613
4825.372,194768.105,442.222
4829.761,192643.110,439.830
4834.151,193109.320,440.352
4838.541,187095.927,433.499
4842.930,178415.924,423.264
4847.319,162158.139,403.651
4851.709,140333.762,375.718
4856.098,120055.081,347.642
4860.487,117614.589,344.102
4864.876,136254.911,370.235
4869.265,161565.870,402.956
4873.653,177547.560,422.275
4878.042,186018.802,432.231
4882.431,189633.871,436.468
4886.819,193173.561,440.370
4891.207,194176.101,441.511
4895.595,196077.167,443.689
4899.984,195348.346,442.889
4904.372,196725.479,444.383
4908.759,198715.557,446.712
4913.147,196541.796,444.247
4917.535,196524.545,444.137
4921.923,195856.978,443.472
4926.310,198078.620,445.936
4930.698,197672.869,445.564
4935.085,199657.735,447.766
4939.472,198852.762,446.836
4943.859,198320.838,446.245
4948.246,199822.390,447.872
4952.633,199779.755,447.869
4957.020,199650.999,447.692
4961.407,200508.036,448.665
4965.793,202414.272,450.848
4970.180,202656.537,451.097
4974.566,203615.915,452.089
4978.953,203421.230,451.921
4983.339,202364.161,450.708
4987.725,204083.198,452.593
4992.111,203910.927,452.440
4996.497,203815.182,452.350
5000.883,204523.252,453.158
5005.269,201800.466,450.188
5009.655,202602.122,450.972
5014.040,200184.987,448.328
5018.426,202828.044,451.316
5022.811,203562.918,452.080
5027.197,204271.709,452.915
5031.582,202950.457,451.396
5035.967,203673.471,452.218
5040.352,204126.303,452.721
5044.737,203365.471,451.834
5049.122,203746.673,452.271
5053.507,203949.925,452.539
5057.892,204386.930,452.903
5062.277,204807.247,453.437
5066.661,207672.008,456.602
