wave,inten,std
5674.061,72.417,0.662
5678.570,77.044,0.683
5683.077,69.010,0.685
5687.583,73.030,0.686
5692.088,74.696,0.676
5696.591,73.682,0.662
5701.092,72.823,0.653
5705.592,73.750,0.651
5710.090,73.851,0.652
5714.587,76.036,0.650
5719.083,75.733,0.653
5723.577,73.400,0.647
5728.070,76.047,0.644
5732.561,77.753,0.650
5737.051,80.939,0.660
5741.539,83.093,0.664
5746.026,81.865,0.661
5750.511,78.133,0.656
5754.996,78.262,0.660
5759.478,79.888,0.669
5763.960,79.883,0.672
5768.440,81.780,0.682
5772.918,82.685,0.671
5777.396,80.867,0.668
5781.872,81.370,0.666
5786.346,75.450,0.664
5790.819,77.214,0.670
5795.291,75.224,0.658
5799.762,75.660,0.649
5804.231,71.697,0.641
5808.699,67.061,0.642
5813.166,71.716,0.644
5817.631,76.270,0.650
5822.096,75.060,0.656
5826.558,77.102,0.660
5831.020,74.240,0.655
5835.480,77.886,0.664
5839.940,82.185,0.673
5844.397,77.816,0.667
5848.854,79.703,0.669
5853.310,77.365,0.666
5857.764,79.344,0.671
5862.217,78.132,0.676
5866.669,77.381,0.669
5871.119,80.158,0.680
5875.569,77.433,0.669
5880.017,78.646,0.667
5884.464,81.191,0.670
5888.910,79.784,0.666
5893.355,83.284,0.672
5897.799,84.214,0.682
5902.241,85.400,0.680
5906.683,78.571,0.669
5911.123,70.992,0.652
5915.562,66.109,0.643
5920.000,66.688,0.642
5924.437,67.830,0.648
5928.873,71.439,0.657
5933.308,74.433,0.668
5937.742,75.931,0.667
5942.174,76.032,0.665
5946.606,75.848,0.656
5951.037,73.453,0.651
5955.466,73.529,0.652
5959.895,72.679,0.651
5964.322,73.715,0.654
5968.749,81.518,0.665
5973.174,78.544,0.656
5977.599,72.420,0.644
5982.022,72.345,0.645
5986.445,71.736,0.645
5990.866,73.557,0.651
5995.287,75.899,0.648
5999.707,74.422,0.649
6004.125,75.178,0.642
6008.543,74.528,0.645
6012.960,71.233,0.637
6017.376,73.974,0.637
6021.791,74.763,0.639
6026.205,71.552,0.632
6030.618,69.515,0.627
6035.030,73.048,0.635
6039.441,70.795,0.626
6043.852,72.541,0.629
6048.261,70.941,0.629
6052.670,73.916,0.629
6057.078,74.843,0.632
6061.485,74.208,0.631
6065.891,80.932,0.645
6070.297,81.115,0.644
6074.701,76.428,0.631
6079.105,77.048,0.637
6083.508,73.721,0.631
6087.910,79.062,0.640
6092.311,81.263,0.650
