wave,flux,std
6446.277,5.07e-16,1.04e-16
6450.66,2.67e-16,1.02e-16
6455.043,7.71e-17,9.89e-17
6459.426,4.37e-16,1.03e-16
6463.81,3.57e-16,1.03e-16
6468.193,-1.53e-16,9.54e-17
6472.576,4.71e-17,9.79e-17
6476.96,1.77e-16,9.97e-17
6481.344,3.71e-17,9.77e-17
6485.727,2.67e-16,1.01e-16
6490.111,7.13e-18,9.82e-17
6494.495,1.67e-16,9.96e-17
6498.879,3.57e-16,1.02e-16
6503.263,1.67e-16,9.93e-17
6507.647,1.67e-16,1.00e-16
6512.031,1.07e-16,9.89e-17
6516.415,1.87e-16,9.99e-17
6520.8,4.07e-16,1.03e-16
6525.184,2.71e-17,9.73e-17
6529.569,3.67e-16,1.01e-16
6533.953,2.97e-16,9.95e-17
6538.338,6.17e-16,1.04e-16
6542.722,6.97e-16,1.05e-16
6547.107,1.60e-15,1.16e-16
6551.492,2.14e-15,1.23e-16
6555.877,6.73e-15,1.67e-16
6560.262,5.45e-15,1.57e-16
6564.647,1.19e-14,2.06e-16
6569.033,1.46e-14,2.24e-16
6573.418,1.68e-14,2.36e-16
6577.803,1.83e-14,2.45e-16
6582.189,2.10e-14,2.58e-16
6586.575,2.21e-14,2.64e-16
6590.96,2.20e-14,2.64e-16
6595.346,2.53e-14,2.80e-16
6599.732,2.78e-14,2.92e-16
6604.118,2.87e-14,2.97e-16
6608.504,2.73e-14,2.91e-16
6612.89,2.23e-14,2.67e-16
6617.276,1.59e-14,2.31e-16
6621.663,1.12e-14,2.01e-16
6626.049,4.94e-15,1.52e-16
6630.435,2.75e-15,1.30e-16
6634.822,2.02e-15,1.23e-16
6639.209,1.41e-15,1.15e-16
6643.596,9.67e-16,1.10e-16
6647.982,7.57e-16,1.06e-16
6652.369,7.47e-16,1.07e-16
6656.756,3.97e-16,1.02e-16
6661.144,2.77e-16,9.95e-17
6665.531,3.57e-16,1.01e-16
6669.918,1.57e-16,9.79e-17
6674.306,2.77e-16,9.98e-17
6678.693,3.47e-16,1.01e-16
6683.081,4.57e-16,1.03e-16
6687.469,6.07e-16,1.04e-16
6691.857,1.37e-16,9.76e-17
6696.244,5.47e-16,1.03e-16
6700.633,3.27e-16,9.94e-17
6705.021,4.97e-16,1.01e-16
6709.409,5.27e-16,1.03e-16
6713.797,7.57e-16,1.06e-16
6718.186,6.17e-16,1.05e-16
6722.574,8.67e-16,1.08e-16
6726.963,1.29e-15,1.13e-16
6731.352,1.69e-15,1.18e-16
6735.741,2.30e-15,1.25e-16
6740.13,2.89e-15,1.31e-16
6744.519,3.50e-15,1.37e-16
6748.908,3.50e-15,1.37e-16
6753.297,3.76e-15,1.40e-16
6757.687,3.04e-15,1.33e-16
6762.076,2.21e-15,1.23e-16
6766.466,1.25e-15,1.13e-16
6770.856,1.09e-15,1.12e-16
6775.245,5.27e-16,1.05e-16
6779.635,2.87e-16,1.03e-16
6784.026,2.57e-16,1.02e-16
6788.416,8.71e-17,9.96e-17
6792.806,2.47e-16,1.01e-16
6797.196,1.37e-16,9.96e-17
6801.587,1.57e-16,9.95e-17
6805.978,3.47e-16,1.02e-16
6810.368,3.47e-16,1.02e-16
6814.759,1.07e-16,1.00e-16
6819.15,3.71e-17,9.84e-17
6823.541,7.13e-18,9.73e-17
6827.932,-2.29e-17,9.77e-17
6832.324,7.71e-17,9.96e-17
6836.715,1.37e-16,1.00e-16
6841.107,4.77e-16,1.04e-16
6845.498,3.71e-17,9.84e-17
6849.89,3.77e-16,1.03e-16
6854.282,1.87e-16,9.88e-17
6858.674,4.37e-16,1.02e-16
6863.066,-1.43e-16,9.30e-17
6867.459,-3.93e-16,8.93e-17
6871.851,-6.33e-16,8.60e-17
6876.243,-7.43e-16,8.39e-17
6880.636,-4.73e-16,9.02e-17
6885.029,-1.43e-16,9.72e-17
6889.422,-1.73e-16,9.70e-17
6893.815,-2.33e-16,9.51e-17
6898.208,-2.73e-16,9.52e-17
6902.601,6.71e-17,9.86e-17
6906.994,3.87e-16,1.01e-16
6911.388,-3.13e-16,9.11e-17
6915.781,8.71e-17,9.88e-17
6920.175,2.07e-16,1.01e-16
6924.569,1.37e-16,1.01e-16
6928.963,1.57e-16,1.01e-16
6933.357,2.27e-16,1.04e-16
6937.751,4.71e-17,1.02e-16
6942.146,1.37e-16,1.03e-16
6946.54,2.17e-16,1.05e-16
6950.935,4.57e-16,1.08e-16
6955.33,4.67e-16,1.08e-16
6959.725,2.87e-16,1.04e-16
6964.12,-1.63e-16,9.78e-17
6968.515,1.87e-16,1.04e-16
6972.91,2.17e-16,1.04e-16
6977.305,1.47e-16,1.03e-16
6981.701,3.71e-17,1.01e-16
6986.097,-1.43e-16,9.85e-17
6990.492,2.27e-16,1.05e-16
6994.888,2.17e-16,1.07e-16
6999.285,-3.29e-17,1.03e-16
7003.681,8.71e-17,1.05e-16
7008.077,-4.29e-17,1.02e-16
7012.474,1.27e-16,1.06e-16
7016.87,4.37e-16,1.08e-16
7021.267,7.27e-16,1.12e-16
7025.664,6.97e-16,1.11e-16
7030.061,3.67e-16,1.07e-16
7034.458,5.57e-16,1.09e-16
7038.855,-1.43e-16,9.80e-17
7043.253,3.17e-16,1.05e-16
7047.65,2.17e-16,1.05e-16
7052.048,5.71e-17,1.04e-16
7056.446,1.27e-16,1.05e-16
7060.844,1.57e-16,1.06e-16
7065.242,3.57e-16,1.07e-16
7069.641,2.37e-16,1.06e-16
7074.039,1.47e-16,1.04e-16
7078.438,1.67e-16,1.03e-16
7082.836,4.67e-16,1.07e-16
7087.235,3.47e-16,1.05e-16
7091.634,5.07e-16,1.08e-16
7096.033,1.77e-16,1.03e-16
7100.433,-1.29e-17,1.02e-16
7104.832,1.27e-16,1.04e-16
7109.232,6.57e-16,1.14e-16
7113.632,3.27e-16,1.09e-16
7118.031,8.71e-17,1.06e-16
7122.431,-1.29e-17,1.06e-16
7126.832,3.27e-16,1.09e-16
7131.232,4.87e-16,1.13e-16
7135.633,1.17e-16,1.05e-16
7140.033,2.47e-16,1.07e-16
7144.434,8.67e-16,1.15e-16
7148.835,9.57e-16,1.19e-16
7153.236,9.77e-16,1.21e-16
7157.637,2.19e-15,1.40e-16
7162.039,1.28e-15,1.30e-16
7166.44,9.87e-16,1.27e-16
7170.842,7.27e-16,1.25e-16
