wave,flux,std
5035.967,7.21e-15,1.69e-16
5040.352,3.01e-15,1.22e-16
5044.737,2.16e-15,1.10e-16
5049.122,1.66e-15,1.01e-16
5053.507,1.69e-15,1.01e-16
5057.892,1.44e-15,9.87e-17
5062.277,1.57e-15,1.00e-16
5066.661,1.56e-15,1.01e-16
5071.046,1.60e-15,1.02e-16
5075.43,1.26e-15,9.65e-17
5079.814,1.79e-15,1.04e-16
5084.199,1.12e-15,9.59e-17
5088.583,1.21e-15,9.65e-17
5092.967,1.33e-15,9.81e-17
5097.351,1.64e-15,1.02e-16
5101.735,1.86e-15,1.05e-16
5106.119,1.00e-15,9.07e-17
5110.503,1.49e-15,9.79e-17
5114.886,1.44e-15,9.76e-17
5119.27,1.40e-15,9.64e-17
5123.654,1.00e-15,9.06e-17
5128.037,1.24e-15,9.40e-17
5132.421,1.33e-15,9.56e-17
5136.804,1.27e-15,9.35e-17
5141.187,1.27e-15,9.51e-17
5145.57,1.11e-15,9.30e-17
5149.954,1.25e-15,9.55e-17
5154.337,1.13e-15,9.34e-17
5158.72,1.41e-15,9.59e-17
5163.102,1.39e-15,9.56e-17
5167.485,1.09e-15,9.18e-17
5171.868,1.19e-15,9.33e-17
5176.251,1.20e-15,9.31e-17
5180.633,1.40e-15,9.56e-17
5185.016,1.11e-15,9.26e-17
5189.398,1.21e-15,9.24e-17
5193.781,9.38e-16,8.94e-17
5198.163,1.07e-15,8.92e-17
5202.545,1.22e-15,9.25e-17
5206.928,1.81e-15,1.02e-16
5211.31,1.40e-15,9.55e-17
5215.692,1.26e-15,9.26e-17
5220.074,1.21e-15,9.23e-17
5224.456,1.31e-15,9.29e-17
5228.838,1.25e-15,9.18e-17
5233.22,1.21e-15,9.24e-17
5237.601,1.31e-15,9.31e-17
5241.983,1.36e-15,9.37e-17
5246.365,1.29e-15,9.26e-17
5250.746,1.43e-15,9.41e-17
5255.128,1.41e-15,9.48e-17
5259.509,1.53e-15,9.63e-17
5263.891,1.37e-15,9.35e-17
5268.272,1.52e-15,9.50e-17
5272.653,1.30e-15,9.23e-17
5277.034,1.25e-15,9.13e-17
5281.416,1.30e-15,9.19e-17
5285.797,1.48e-15,9.43e-17
5290.178,1.55e-15,9.42e-17
5294.559,1.32e-15,9.31e-17
5298.94,1.43e-15,9.38e-17
5303.32,1.31e-15,9.28e-17
5307.701,1.53e-15,9.61e-17
5312.082,1.76e-15,9.76e-17
5316.463,1.53e-15,9.49e-17
5320.843,1.31e-15,9.23e-17
5325.224,1.34e-15,9.30e-17
5329.604,1.52e-15,9.62e-17
5333.985,1.41e-15,9.36e-17
5338.365,1.85e-15,1.00e-16
5342.746,1.69e-15,9.84e-17
5347.126,1.49e-15,9.66e-17
5351.506,1.54e-15,9.82e-17
5355.886,1.31e-15,9.56e-17
5360.267,1.56e-15,9.89e-17
5364.647,1.84e-15,1.00e-16
5369.027,1.58e-15,9.71e-17
5373.407,1.74e-15,9.95e-17
5377.787,1.66e-15,9.77e-17
5382.167,1.27e-15,9.27e-17
5386.547,1.37e-15,9.34e-17
5390.926,1.25e-15,9.25e-17
5395.306,1.69e-15,9.82e-17
5399.686,1.46e-15,9.48e-17
5404.066,1.92e-15,1.01e-16
5408.445,1.72e-15,9.87e-17
5412.825,1.38e-15,9.61e-17
5417.205,1.30e-15,9.35e-17
5421.584,1.36e-15,9.50e-17
5425.964,1.37e-15,9.49e-17
5430.343,1.47e-15,9.64e-17
5434.722,1.26e-15,9.30e-17
5439.102,1.72e-15,9.86e-17
5443.481,1.71e-15,1.00e-16
5447.86,1.66e-15,9.91e-17
5452.24,1.31e-15,9.56e-17
5456.619,1.49e-15,1.02e-16
5460.998,1.61e-15,1.09e-16
5465.377,1.48e-15,1.06e-16
5469.756,1.38e-15,9.89e-17
5474.135,1.47e-15,9.55e-17
5478.514,1.61e-15,9.61e-17
5482.893,1.29e-15,9.19e-17
5487.272,1.39e-15,9.32e-17
5491.651,1.35e-15,9.15e-17
5496.03,1.73e-15,9.60e-17
5500.409,1.18e-15,8.87e-17
5504.788,1.38e-15,9.17e-17
5509.166,1.29e-15,8.84e-17
5513.545,1.65e-15,9.37e-17
5517.924,1.56e-15,9.27e-17
5522.302,1.20e-15,8.79e-17
5526.681,1.75e-15,9.47e-17
5531.06,1.65e-15,9.22e-17
5535.438,1.43e-15,8.90e-17
5539.817,1.41e-15,8.88e-17
5544.195,1.89e-15,9.56e-17
