wave,inten,std
3838.373,0.000,0.000
3842.799,0.000,0.000
3847.226,0.000,0.000
3851.652,0.000,0.000
3856.078,0.000,0.000
3860.504,0.000,0.000
3864.929,0.000,0.000
3869.355,0.000,0.000
3873.780,0.000,0.000
3878.205,0.000,0.000
3882.629,0.000,0.000
3887.054,0.000,0.000
3891.478,0.000,0.000
3895.902,0.000,0.000
3900.326,0.000,0.000
3904.750,0.000,0.000
3909.173,0.000,0.000
3913.596,0.000,0.000
3918.019,0.000,0.000
3922.442,0.000,0.000
3926.865,0.000,0.000
3931.287,0.000,0.000
3935.709,0.000,0.000
3940.131,0.000,0.000
3944.553,0.000,0.000
3948.974,0.000,0.000
3953.396,0.000,0.000
3957.817,0.000,0.000
3962.238,0.000,0.000
3966.658,0.000,0.000
3971.079,0.000,0.000
3975.499,0.000,0.000
3979.919,0.000,0.000
3984.339,0.000,0.000
3988.759,0.000,0.000
3993.178,0.000,0.000
3997.598,0.000,0.000
4002.017,0.000,0.000
4006.435,0.000,0.000
4010.854,0.000,0.000
4015.273,0.000,0.000
4019.691,0.000,0.000
4024.109,0.000,0.000
4028.527,0.000,0.000
4032.944,0.000,0.000
4037.362,0.000,0.000
4041.779,0.000,0.000
4046.196,0.000,0.000
4050.613,0.000,0.000
4055.030,0.000,0.000
4059.446,0.000,0.000
4063.863,0.000,0.000
4068.279,0.000,0.000
4072.695,0.000,0.000
4077.110,0.000,0.000
4081.526,0.000,0.000
4085.941,0.000,0.000
4090.356,0.000,0.000
4094.771,0.000,0.000
4099.186,0.000,0.000
4103.600,0.000,0.000
4108.015,0.000,0.000
4112.429,0.000,0.000
4116.843,0.000,0.000
4121.257,0.000,0.000
4125.670,0.000,0.000
4130.084,0.000,0.000
4134.497,0.000,0.000
4138.910,0.000,0.000
4143.323,0.000,0.000
4147.735,0.000,0.000
4152.148,0.000,0.000
4156.560,0.000,0.000
4160.972,0.000,0.000
4165.384,0.000,0.000
4169.796,0.000,0.000
4174.208,0.000,0.000
4178.619,0.000,0.000
4183.030,0.000,0.000
4187.441,0.000,0.000
4191.852,0.000,0.000
4196.263,0.000,0.000
4200.673,0.000,0.000
4205.083,0.000,0.000
4209.494,0.000,0.000
4213.903,0.000,0.000
4218.313,0.000,0.000
4222.723,0.000,0.000
4227.132,0.000,0.000
4231.541,0.000,0.000
4235.950,0.000,0.000
4240.359,0.000,0.000
4244.768,0.000,0.000
4249.177,0.000,0.000
4253.585,0.000,0.000
4257.993,0.000,0.000
4262.401,0.000,0.000
4266.809,0.000,0.000
4271.217,0.000,0.000
4275.624,0.000,0.000
4280.031,0.000,0.000
4284.438,0.000,0.000
4288.845,0.000,0.000
4293.252,0.000,0.000
4297.659,0.000,0.000
4302.065,0.000,0.000
4306.472,0.000,0.000
4310.878,0.000,0.000
4315.284,0.000,0.000
4319.690,0.000,0.000
4324.095,0.000,0.000
4328.501,0.000,0.000
4332.906,0.000,0.000
4337.311,0.000,0.000
4341.716,0.000,0.000
4346.121,0.000,0.000
4350.525,0.000,0.000
4354.930,0.000,0.000
4359.334,0.000,0.000
4363.738,0.000,0.000
4368.142,0.000,0.000
4372.546,0.000,0.000
4376.950,0.000,0.000
4381.353,0.000,0.000
4385.757,0.000,0.000
4390.160,0.000,0.000
4394.563,0.000,0.000
4398.966,0.000,0.000
4403.369,0.000,0.000
4407.771,0.000,0.000
4412.174,0.000,0.000
4416.576,0.000,0.000
4420.978,0.000,0.000
4425.380,0.000,0.000
4429.782,0.000,0.000
4434.183,0.000,0.000
4438.585,0.000,0.000
4442.986,0.000,0.000
4447.387,0.000,0.000
4451.788,0.000,0.000
4456.189,0.000,0.000
4460.590,0.000,0.000
4464.990,0.000,0.000
4469.391,0.661,0.108
4473.791,0.209,0.103
4478.191,0.261,0.103
4482.591,0.350,0.105
4486.991,0.510,0.110
4491.391,0.446,0.108
4495.790,0.692,0.111
4500.190,0.405,0.107
4504.589,0.101,0.103
4508.988,0.416,0.109
4513.387,0.507,0.108
4517.786,0.573,0.110
4522.184,0.343,0.106
4526.583,0.741,0.111
4530.981,0.273,0.103
4535.379,0.592,0.106
4539.777,0.642,0.106
4544.175,0.707,0.107
4548.573,0.589,0.103
4552.971,0.226,0.098
4557.368,0.744,0.105
4561.766,0.523,0.100
4566.163,0.672,0.101
4570.560,0.447,0.095
4574.957,0.727,0.100
4579.354,0.499,0.095
4583.751,0.663,0.097
4588.147,0.518,0.094
4592.544,0.509,0.092
4596.940,0.848,0.098
4601.336,0.588,0.092
4605.732,0.654,0.093
4610.128,0.640,0.091
4614.524,0.612,0.091
4618.919,0.662,0.090
4623.315,0.529,0.087
4627.710,0.832,0.093
4632.105,0.290,0.084
4636.500,0.860,0.092
4640.895,0.940,0.092
4645.290,0.594,0.086
4649.685,0.877,0.091
4654.079,0.498,0.084
4658.474,0.687,0.088
4662.868,0.541,0.083
4667.262,0.607,0.083
4671.656,0.753,0.087
4676.050,0.675,0.084
4680.444,0.526,0.082
4684.838,0.872,0.087
