wave,flux,std
5079.814,7.42e-17,9.33e-17
5084.199,-5.80e-18,9.49e-17
5088.583,-3.58e-17,9.37e-17
5092.967,3.42e-17,9.34e-17
5097.351,-3.58e-17,9.12e-17
5101.735,-9.78e-17,9.00e-17
5106.119,-8.28e-17,8.97e-17
5110.503,9.42e-17,9.23e-17
5114.886,6.42e-17,9.20e-17
5119.27,-7.08e-17,8.99e-17
5123.654,-1.95e-16,8.78e-17
5128.037,6.42e-17,9.22e-17
5132.421,-2.34e-16,8.63e-17
5136.804,5.42e-17,9.07e-17
5141.187,-2.03e-16,8.77e-17
5145.57,-2.93e-16,8.75e-17
5149.954,-3.11e-16,8.72e-17
5154.337,-1.80e-16,8.88e-17
5158.72,-5.38e-17,8.95e-17
5163.102,-7.98e-17,8.84e-17
5167.485,-3.25e-16,8.54e-17
5171.868,-1.81e-16,8.79e-17
5176.251,-3.61e-16,8.50e-17
5180.633,-5.80e-18,8.93e-17
5185.016,-3.37e-16,8.54e-17
5189.398,-5.80e-18,8.97e-17
5193.781,-4.20e-16,8.41e-17
5198.163,-1.95e-16,8.56e-17
5202.545,-6.78e-17,8.81e-17
5206.928,-1.61e-16,8.69e-17
5211.31,-1.91e-16,8.67e-17
5215.692,-5.28e-17,8.82e-17
5220.074,-1.19e-16,8.79e-17
5224.456,1.04e-16,9.03e-17
5228.838,-1.29e-16,8.57e-17
5233.22,-1.43e-16,8.72e-17
5237.601,-2.02e-16,8.61e-17
5241.983,2.44e-16,9.28e-17
5246.365,-2.01e-16,8.57e-17
5250.746,-3.32e-16,8.29e-17
5255.128,-2.94e-16,8.44e-17
5259.509,2.44e-16,9.28e-17
5263.891,-8.68e-17,8.75e-17
5268.272,-5.18e-17,8.65e-17
5272.653,-2.57e-16,8.37e-17
5277.034,-2.58e-17,8.78e-17
5281.416,-2.74e-16,8.34e-17
5285.797,-3.03e-16,8.24e-17
5290.178,1.84e-16,8.91e-17
5294.559,-2.30e-16,8.47e-17
5298.94,-4.58e-17,8.71e-17
5303.32,-8.98e-17,8.78e-17
5307.701,8.42e-17,9.02e-17
5312.082,1.42e-17,8.75e-17
