x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
5.60E-07,-7.9858E-07,6.30036E-06,6.95861E-06,3.7614E-07,4.98387E-06,-4.7018E-07,1.8807E-07,-1.8794E-06,2.69897E-06
9.36E-07,-5.1647E-07,6.30036E-06,6.95861E-06,2.8211E-07,5.0779E-06,-4.7018E-07,1.8807E-07,-1.8794E-06,2.69897E-06
1.03E-06,-4.2243E-07,6.20633E-06,6.95861E-06,7.5228E-07,5.17194E-06,-4.7018E-07,1.8807E-07,-1.9459E-06,2.69897E-06
1.03E-06,-4.2243E-07,6.48843E-06,6.86457E-06,9.4036E-07,5.17194E-06,-3.7614E-07,1.8807E-07,-2.0789E-06,2.56597E-06
1.03E-06,-4.2243E-07,6.48843E-06,6.86457E-06,1.03439E-06,5.26597E-06,-3.7614E-07,1.8807E-07,-1.6799E-06,2.23347E-06
1.22E-06,-6.105E-07,6.58247E-06,6.86457E-06,1.41053E-06,5.26597E-06,-4.7018E-07,1.8807E-07,-1.7464E-06,2.23347E-06
1.22E-06,-6.105E-07,6.48843E-06,6.86457E-06,8.4632E-07,5.26597E-06,-6.5825E-07,1.8807E-07,-1.8129E-06,2.16697E-06
8.42E-07,-5.1647E-07,6.48843E-06,6.86457E-06,5.6421E-07,5.26597E-06,-6.5825E-07,1.8807E-07,-1.9459E-06,2.23347E-06
9.36E-07,-4.629E-08,6.30036E-06,6.86457E-06,4.7018E-07,5.0779E-06,-2.821E-07,1.8807E-07,-2.0124E-06,2.16697E-06
1.03E-06,4.774E-08,6.48843E-06,6.86457E-06,5.6421E-07,5.0779E-06,-2.821E-07,1.8807E-07,-2.0124E-06,2.16697E-06
1.12E-06,-1.4033E-07,6.48843E-06,6.86457E-06,1.03439E-06,5.0779E-06,-2.821E-07,1.8807E-07,-1.9459E-06,2.16697E-06
1.12E-06,-1.4033E-07,6.3944E-06,6.86457E-06,1.22246E-06,5.0779E-06,-2.821E-07,1.8807E-07,-1.6799E-06,2.10047E-06
1.12E-06,-1.4033E-07,6.30036E-06,6.86457E-06,1.12843E-06,5.26597E-06,-2.821E-07,1.8807E-07,-1.6134E-06,1.83447E-06
8.42E-07,2.3581E-07,6.30036E-06,6.86457E-06,1.03439E-06,5.83018E-06,-2.821E-07,1.8807E-07,-1.8129E-06,1.76797E-06
8.42E-07,-4.629E-08,6.48843E-06,6.77054E-06,1.12843E-06,5.54808E-06,-3.7614E-07,9.403E-08,-2.5444E-06,1.83447E-06
8.42E-07,-4.629E-08,6.48843E-06,6.77054E-06,1.22246E-06,5.54808E-06,-3.7614E-07,9.403E-08,-2.5444E-06,1.83447E-06
7.48E-07,-4.629E-08,6.48843E-06,6.77054E-06,1.22246E-06,5.54808E-06,-3.7614E-07,9.403E-08,-2.5444E-06,1.83447E-06
5.60E-07,4.774E-08,6.48843E-06,6.77054E-06,1.69264E-06,5.64211E-06,-6.5825E-07,9.403E-08,-2.4779E-06,1.70147E-06
4.66E-07,4.774E-08,6.48843E-06,6.77054E-06,2.06878E-06,5.73615E-06,-6.5825E-07,9.403E-08,-2.4114E-06,1.70147E-06
4.66E-07,4.774E-08,6.48843E-06,6.77054E-06,2.06878E-06,5.73615E-06,-5.6421E-07,9.403E-08,-2.4114E-06,1.63497E-06
4.66E-07,1.4178E-07,6.3944E-06,6.6765E-06,2.06878E-06,5.73615E-06,-5.6421E-07,9.403E-08,-2.4114E-06,1.63497E-06
3.72E-07,2.3581E-07,6.3944E-06,6.48843E-06,1.88071E-06,5.36E-06,-4.7018E-07,9.403E-08,-2.4114E-06,1.63497E-06
3.72E-07,2.3581E-07,6.3944E-06,6.48843E-06,2.06878E-06,5.64211E-06,-4.7018E-07,9.403E-08,-2.4114E-06,1.63497E-06
3.72E-07,2.3581E-07,6.48843E-06,6.48843E-06,2.06878E-06,5.73615E-06,-4.7018E-07,9.403E-08,-2.0789E-06,1.96747E-06
3.72E-07,2.3581E-07,6.3944E-06,6.48843E-06,2.16281E-06,5.73615E-06,-4.7018E-07,9.403E-08,-2.0124E-06,2.03397E-06
3.72E-07,2.3581E-07,6.3944E-06,6.48843E-06,1.69264E-06,5.64211E-06,-4.7018E-07,9.403E-08,-2.1454E-06,2.03397E-06
3.72E-07,2.3581E-07,6.3944E-06,6.48843E-06,1.5986E-06,5.64211E-06,-3.7614E-07,9.403E-08,-2.2119E-06,2.03397E-06
3.72E-07,8.0002E-07,6.3944E-06,6.48843E-06,1.50457E-06,5.54808E-06,-3.7614E-07,9.403E-08,-2.2119E-06,2.03397E-06
3.72E-07,8.0002E-07,6.3944E-06,6.48843E-06,1.50457E-06,5.36E-06,-3.7614E-07,9.403E-08,-2.2119E-06,2.03397E-06
8.97E-08,5.1792E-07,6.3944E-06,6.48843E-06,1.50457E-06,5.26597E-06,-3.7614E-07,9.403E-08,-1.9459E-06,2.03397E-06
5.60E-07,6.1195E-07,6.6765E-06,6.48843E-06,1.50457E-06,5.26597E-06,-3.7614E-07,9.403E-08,-1.9459E-06,2.03397E-06
7.48E-07,1.4178E-07,6.6765E-06,6.48843E-06,1.88071E-06,5.26597E-06,-3.7614E-07,9.403E-08,-2.0789E-06,2.03397E-06
5.60E-07,-4.629E-08,6.6765E-06,6.48843E-06,1.88071E-06,5.26597E-06,-3.7614E-07,9.403E-08,-2.0789E-06,2.03397E-06
6.54E-07,-1.4033E-07,6.6765E-06,6.48843E-06,1.88071E-06,5.26597E-06,-3.7614E-07,9.403E-08,-2.0789E-06,2.03397E-06
7.48E-07,-3.284E-07,6.6765E-06,6.48843E-06,1.88071E-06,5.26597E-06,-3.7614E-07,9.403E-08,-2.0789E-06,2.03397E-06
5.60E-07,-3.284E-07,6.6765E-06,6.48843E-06,1.78667E-06,5.26597E-06,-3.7614E-07,9.403E-08,-2.2784E-06,2.03397E-06
2.78E-07,-1.4033E-07,6.6765E-06,6.48843E-06,1.69264E-06,5.26597E-06,-3.7614E-07,9.403E-08,-2.2784E-06,1.83447E-06
2.78E-07,-1.4033E-07,6.58247E-06,6.58247E-06,1.78667E-06,5.26597E-06,-2.821E-07,9.403E-08,-2.2119E-06,1.63497E-06
2.78E-07,-1.4033E-07,6.86457E-06,7.14668E-06,2.06878E-06,5.45404E-06,-2.821E-07,9.403E-08,-2.2119E-06,1.43547E-06
2.78E-07,-1.4033E-07,6.86457E-06,7.14668E-06,1.69264E-06,5.45404E-06,-2.821E-07,9.403E-08,-2.2119E-06,1.43547E-06
3.72E-07,-1.4033E-07,6.48843E-06,7.14668E-06,1.5986E-06,5.45404E-06,-2.821E-07,9.403E-08,-2.0789E-06,1.63497E-06
6.54E-07,-4.629E-08,6.6765E-06,7.05264E-06,1.5986E-06,5.45404E-06,-2.821E-07,9.403E-08,-1.9459E-06,1.63497E-06
5.60E-07,-4.629E-08,6.77054E-06,7.05264E-06,1.69264E-06,5.45404E-06,-2.821E-07,9.403E-08,-2.0124E-06,1.63497E-06
5.60E-07,-4.629E-08,6.77054E-06,7.05264E-06,1.78667E-06,5.45404E-06,-3.7614E-07,9.403E-08,-2.0789E-06,1.63497E-06
5.60E-07,-1.4033E-07,6.6765E-06,6.95861E-06,1.78667E-06,5.45404E-06,-4.7018E-07,1.8807E-07,-2.1454E-06,1.56847E-06
4.66E-07,-7.9858E-07,6.3944E-06,7.05264E-06,1.78667E-06,5.45404E-06,-4.7018E-07,1.8807E-07,-2.1454E-06,1.50197E-06
4.66E-07,-4.629E-08,6.30036E-06,7.24071E-06,1.88071E-06,5.45404E-06,-4.7018E-07,1.8807E-07,-2.3449E-06,1.03647E-06
4.66E-07,-4.629E-08,6.3944E-06,6.95861E-06,1.88071E-06,5.45404E-06,-5.6421E-07,1.8807E-07,-2.1454E-06,1.03647E-06
4.66E-07,-4.629E-08,6.3944E-06,6.95861E-06,1.69264E-06,5.36E-06,-6.5825E-07,2.8211E-07,-2.1454E-06,1.03647E-06
4.66E-07,-4.629E-08,6.20633E-06,6.95861E-06,1.69264E-06,5.36E-06,-6.5825E-07,2.8211E-07,-2.1454E-06,1.03647E-06
4.66E-07,-4.629E-08,6.11229E-06,6.95861E-06,1.78667E-06,5.36E-06,-8.4632E-07,1.8807E-07,-2.3449E-06,8.3697E-07
3.72E-07,2.3581E-07,6.3944E-06,6.95861E-06,2.06878E-06,5.36E-06,-9.4035E-07,1.8807E-07,-2.3449E-06,8.3697E-07
3.72E-07,4.2388E-07,6.30036E-06,6.86457E-06,2.16281E-06,5.36E-06,-6.5825E-07,1.8807E-07,-2.3449E-06,8.3697E-07
3.72E-07,3.2985E-07,6.20633E-06,6.77054E-06,2.16281E-06,5.36E-06,-6.5825E-07,1.8807E-07,-2.2119E-06,9.0347E-07
5.60E-07,4.774E-08,6.20633E-06,6.86457E-06,1.88071E-06,5.36E-06,-6.5825E-07,1.8807E-07,-1.8129E-06,1.30247E-06
5.60E-07,4.774E-08,6.20633E-06,6.86457E-06,1.88071E-06,5.36E-06,-6.5825E-07,1.8807E-07,-1.8129E-06,1.30247E-06
4.66E-07,-5.1647E-07,6.20633E-06,6.86457E-06,1.88071E-06,5.36E-06,-6.5825E-07,1.8807E-07,-1.8794E-06,1.30247E-06
4.66E-07,-5.1647E-07,6.11229E-06,6.86457E-06,1.88071E-06,5.36E-06,-6.5825E-07,1.8807E-07,-1.8794E-06,1.30247E-06
4.66E-07,-5.1647E-07,6.30036E-06,6.6765E-06,2.82106E-06,4.70176E-06,-5.6421E-07,1.8807E-07,-1.8794E-06,1.30247E-06
4.66E-07,-6.105E-07,6.11229E-06,6.6765E-06,3.00913E-06,4.51369E-06,-4.7018E-07,1.8807E-07,-1.8794E-06,1.30247E-06
6.54E-07,-4.629E-08,6.01826E-06,6.58247E-06,3.10317E-06,4.41966E-06,-4.7018E-07,1.8807E-07,-1.8794E-06,1.30247E-06
6.54E-07,-4.629E-08,5.83019E-06,6.58247E-06,3.00913E-06,4.41966E-06,-4.7018E-07,1.8807E-07,-1.8794E-06,1.30247E-06
6.54E-07,-4.629E-08,5.92422E-06,6.58247E-06,2.82106E-06,4.51369E-06,-4.7018E-07,1.8807E-07,-1.8794E-06,1.16947E-06
6.54E-07,-4.629E-08,5.73615E-06,6.77054E-06,3.1972E-06,4.41966E-06,-3.7614E-07,1.8807E-07,-1.9459E-06,1.10297E-06
6.54E-07,-4.629E-08,5.64212E-06,6.86457E-06,3.38527E-06,4.23159E-06,-3.7614E-07,1.8807E-07,-1.8129E-06,1.03647E-06
8.97E-08,-1.4033E-07,5.54808E-06,6.95861E-06,3.38527E-06,4.23159E-06,-3.7614E-07,1.8807E-07,-1.6134E-06,1.03647E-06
-9.83E-08,-1.4033E-07,5.54808E-06,6.86457E-06,3.47931E-06,4.23159E-06,-3.7614E-07,1.8807E-07,-1.2144E-06,7.7047E-07
-9.83E-08,-1.4033E-07,5.54808E-06,6.86457E-06,3.47931E-06,4.51369E-06,-3.7614E-07,1.8807E-07,-6.824E-07,7.7047E-07
3.72E-07,1.4178E-07,5.54808E-06,6.86457E-06,3.57334E-06,4.88983E-06,-3.7614E-07,1.8807E-07,-4.829E-07,8.3697E-07
3.72E-07,1.4178E-07,5.92422E-06,6.86457E-06,3.76141E-06,4.98387E-06,-3.7614E-07,1.8807E-07,-8.154E-07,7.7047E-07
-9.83E-08,1.4178E-07,5.64212E-06,6.86457E-06,3.85545E-06,5.17194E-06,-3.7614E-07,1.8807E-07,-9.484E-07,7.7047E-07
2.78E-07,5.1792E-07,5.54808E-06,6.86457E-06,3.94948E-06,5.26597E-06,-3.7614E-07,1.8807E-07,-6.824E-07,7.0397E-07
1.84E-07,5.1792E-07,5.54808E-06,6.86457E-06,3.85545E-06,5.83018E-06,-3.7614E-07,1.8807E-07,-6.824E-07,5.7097E-07
9.36E-07,-4.629E-08,5.26597E-06,7.05264E-06,3.47931E-06,5.83018E-06,-3.7614E-07,1.8807E-07,-7.489E-07,5.7097E-07
5.60E-07,-2.3436E-07,5.26597E-06,7.24071E-06,3.47931E-06,5.83018E-06,-4.7018E-07,1.8807E-07,-9.484E-07,5.7097E-07
5.60E-07,-2.3436E-07,5.26597E-06,7.24071E-06,3.38527E-06,6.11229E-06,-5.6421E-07,1.8807E-07,-1.0149E-06,5.7097E-07
4.66E-07,-2.3436E-07,5.45404E-06,7.05264E-06,3.47931E-06,6.20632E-06,-6.5825E-07,1.8807E-07,-1.0149E-06,3.7147E-07
3.72E-07,-2.3436E-07,5.36001E-06,6.86457E-06,3.47931E-06,6.39439E-06,-6.5825E-07,1.8807E-07,-1.1479E-06,3.0497E-07
4.66E-07,-2.3436E-07,5.36001E-06,6.86457E-06,3.38527E-06,6.11229E-06,-5.6421E-07,1.8807E-07,-1.1479E-06,-1.6053E-07
6.54E-07,-1.4033E-07,5.54808E-06,6.86457E-06,3.1972E-06,6.30036E-06,-4.7018E-07,1.8807E-07,-1.1479E-06,3.0497E-07
6.54E-07,-1.4033E-07,5.54808E-06,6.58247E-06,3.10317E-06,6.39439E-06,-4.7018E-07,1.8807E-07,-1.6799E-06,-3.6003E-07
6.54E-07,-1.4033E-07,5.54808E-06,6.58247E-06,3.1972E-06,6.30036E-06,-4.7018E-07,1.8807E-07,-1.4139E-06,-4.2653E-07
8.42E-07,-1.4033E-07,5.36001E-06,6.77054E-06,3.38527E-06,6.20632E-06,-4.7018E-07,1.8807E-07,-8.819E-07,-5.5953E-07
8.42E-07,-1.4033E-07,5.36001E-06,6.77054E-06,3.38527E-06,6.30036E-06,-4.7018E-07,1.8807E-07,-6.159E-07,-9.403E-08
8.42E-07,-1.4033E-07,5.83019E-06,6.6765E-06,3.47931E-06,6.77053E-06,-4.7018E-07,1.8807E-07,-5.494E-07,-3.6003E-07
5.60E-07,-1.4033E-07,6.01826E-06,6.3944E-06,3.47931E-06,6.77053E-06,-1.8807E-07,0,-2.834E-07,-4.9303E-07
5.60E-07,-1.4033E-07,6.01826E-06,6.30036E-06,3.38527E-06,6.77053E-06,-4.7018E-07,2.8211E-07,-1.504E-07,-6.2603E-07
4.66E-07,-4.629E-08,6.01826E-06,6.30036E-06,3.38527E-06,6.6765E-06,-6.5825E-07,1.8807E-07,3.816E-07,-4.9303E-07
8.42E-07,-4.629E-08,6.3944E-06,5.83019E-06,3.38527E-06,6.6765E-06,-6.5825E-07,1.8807E-07,3.816E-07,-4.2653E-07
1.22E-06,4.2388E-07,6.3944E-06,5.83019E-06,3.38527E-06,6.77053E-06,-6.5825E-07,1.8807E-07,-1.74E-08,-1.6053E-07
1.22E-06,4.2388E-07,6.3944E-06,5.64212E-06,3.38527E-06,7.05264E-06,-6.5825E-07,1.8807E-07,-1.74E-08,-2.2703E-07
1.22E-06,4.2388E-07,6.3944E-06,5.64212E-06,2.82106E-06,7.24071E-06,-6.5825E-07,1.8807E-07,1.821E-07,-3.6003E-07
1.22E-06,4.2388E-07,5.83019E-06,6.11229E-06,2.82106E-06,7.14667E-06,-6.5825E-07,1.8807E-07,2.486E-07,-6.2603E-07
1.78E-06,7.0599E-07,5.64212E-06,6.01826E-06,2.53895E-06,6.86457E-06,-6.5825E-07,1.8807E-07,1.156E-07,-1.09153E-06
1.59E-06,7.0599E-07,5.64212E-06,6.01826E-06,2.82106E-06,6.30036E-06,-5.6421E-07,1.8807E-07,3.151E-07,-7.5903E-07
1.50E-06,6.1195E-07,5.83019E-06,5.73615E-06,2.9151E-06,6.20632E-06,-5.6421E-07,1.8807E-07,1.156E-07,-2.2703E-07
1.50E-06,6.1195E-07,5.83019E-06,5.73615E-06,2.63299E-06,5.92422E-06,-5.6421E-07,1.8807E-07,4.91E-08,-4.2653E-07
1.41E-06,6.1195E-07,5.54808E-06,5.64212E-06,2.53895E-06,5.83018E-06,-5.6421E-07,1.8807E-07,4.91E-08,-4.2653E-07
1.41E-06,6.1195E-07,5.92422E-06,5.73615E-06,2.63299E-06,5.92422E-06,-6.5825E-07,9.403E-08,4.91E-08,-4.2653E-07
1.41E-06,6.1195E-07,6.11229E-06,5.83019E-06,2.35088E-06,6.11229E-06,-6.5825E-07,9.403E-08,2.486E-07,-6.9253E-07
1.22E-06,6.1195E-07,6.20633E-06,5.83019E-06,1.69264E-06,5.92422E-06,-6.5825E-07,9.403E-08,7.806E-07,1.7197E-07
1.22E-06,6.1195E-07,6.20633E-06,5.83019E-06,1.88071E-06,6.01825E-06,-6.5825E-07,9.403E-08,7.806E-07,3.897E-08
1.12E-06,6.1195E-07,6.20633E-06,5.83019E-06,1.97474E-06,6.11229E-06,-6.5825E-07,9.403E-08,6.476E-07,-2.753E-08
1.12E-06,6.1195E-07,6.20633E-06,5.83019E-06,1.69264E-06,6.11229E-06,-6.5825E-07,9.403E-08,6.476E-07,-1.6053E-07
1.12E-06,6.1195E-07,6.11229E-06,5.64212E-06,6.5825E-07,6.11229E-06,-6.5825E-07,9.403E-08,7.141E-07,-2.2703E-07
1.22E-06,6.1195E-07,6.01826E-06,5.36001E-06,1.12843E-06,6.11229E-06,-6.5825E-07,9.403E-08,7.141E-07,-2.2703E-07
1.22E-06,6.1195E-07,6.20633E-06,5.54808E-06,1.3165E-06,6.01825E-06,-6.5825E-07,9.403E-08,3.151E-07,3.0497E-07
1.22E-06,9.8809E-07,6.20633E-06,5.54808E-06,7.5228E-07,5.83018E-06,-6.5825E-07,9.403E-08,2.486E-07,3.0497E-07
1.03E-06,8.0002E-07,5.83019E-06,5.64212E-06,6.5825E-07,6.01825E-06,-6.5825E-07,9.403E-08,2.486E-07,-2.2703E-07
1.12E-06,8.0002E-07,5.73615E-06,5.64212E-06,1.03439E-06,5.64211E-06,-4.7018E-07,9.403E-08,2.486E-07,-1.6053E-07
1.12E-06,5.1792E-07,5.64212E-06,5.64212E-06,1.78667E-06,5.73615E-06,-4.7018E-07,9.403E-08,3.151E-07,-2.753E-08
1.12E-06,5.1792E-07,5.83019E-06,5.64212E-06,1.78667E-06,5.83018E-06,-4.7018E-07,1.8807E-07,4.481E-07,-2.753E-08
1.12E-06,5.1792E-07,5.92422E-06,5.64212E-06,1.41053E-06,5.92422E-06,-5.6421E-07,1.8807E-07,2.486E-07,-9.403E-08
8.42E-07,5.1792E-07,5.64212E-06,5.73615E-06,1.5986E-06,5.64211E-06,-5.6421E-07,1.8807E-07,1.821E-07,-2.753E-08
6.54E-07,5.1792E-07,5.64212E-06,6.01826E-06,1.50457E-06,5.45404E-06,-4.7018E-07,2.8211E-07,-8.39E-08,-5.5953E-07
6.54E-07,5.1792E-07,5.64212E-06,6.01826E-06,1.41053E-06,5.36E-06,-4.7018E-07,2.8211E-07,-2.834E-07,-8.9203E-07
6.54E-07,5.1792E-07,5.64212E-06,6.01826E-06,1.78667E-06,5.45404E-06,-4.7018E-07,2.8211E-07,-2.834E-07,-8.9203E-07
6.54E-07,5.1792E-07,5.73615E-06,6.01826E-06,1.78667E-06,5.45404E-06,-4.7018E-07,2.8211E-07,9.136E-07,2.3847E-07
6.54E-07,2.3581E-07,5.83019E-06,6.01826E-06,1.97474E-06,5.45404E-06,-4.7018E-07,2.8211E-07,8.471E-07,2.3847E-07
4.66E-07,7.0599E-07,5.92422E-06,6.01826E-06,1.97474E-06,5.0779E-06,-4.7018E-07,2.8211E-07,7.806E-07,1.0547E-07
5.60E-07,4.2388E-07,5.92422E-06,6.01826E-06,2.16281E-06,4.98387E-06,-4.7018E-07,2.8211E-07,8.471E-07,1.0547E-07
5.60E-07,4.2388E-07,5.92422E-06,6.01826E-06,2.44492E-06,4.88983E-06,-5.6421E-07,2.8211E-07,6.476E-07,1.7197E-07
5.60E-07,4.2388E-07,5.73615E-06,6.01826E-06,2.25685E-06,4.88983E-06,-5.6421E-07,2.8211E-07,5.811E-07,-9.403E-08
5.60E-07,4.2388E-07,5.73615E-06,5.92422E-06,1.88071E-06,4.98387E-06,-6.5825E-07,2.8211E-07,3.151E-07,-1.6053E-07
2.78E-07,5.1792E-07,5.73615E-06,5.92422E-06,1.88071E-06,4.98387E-06,-6.5825E-07,2.8211E-07,3.816E-07,-1.6053E-07
8.97E-08,1.17616E-06,5.83019E-06,5.64212E-06,1.88071E-06,4.98387E-06,-6.5825E-07,2.8211E-07,5.146E-07,3.897E-08
-7.57E-07,1.08213E-06,6.01826E-06,5.64212E-06,1.88071E-06,4.98387E-06,-7.5228E-07,2.8211E-07,3.151E-07,1.7197E-07
-4.74E-07,9.8809E-07,6.3944E-06,6.01826E-06,2.25685E-06,4.98387E-06,-7.5228E-07,2.8211E-07,1.821E-07,1.7197E-07
-1.92E-07,9.8809E-07,6.30036E-06,5.73615E-06,2.44492E-06,4.98387E-06,-7.5228E-07,2.8211E-07,5.146E-07,2.3847E-07
-2.86E-07,9.8809E-07,6.11229E-06,5.73615E-06,1.97474E-06,4.98387E-06,-8.4632E-07,2.8211E-07,4.481E-07,-1.6053E-07
-2.86E-07,6.1195E-07,6.01826E-06,5.73615E-06,1.88071E-06,5.0779E-06,-9.4035E-07,1.8807E-07,3.151E-07,-1.6053E-07
8.97E-08,1.17616E-06,6.3944E-06,5.73615E-06,1.88071E-06,5.0779E-06,-9.4035E-07,1.8807E-07,1.821E-07,-2.753E-08
-2.86E-07,1.08213E-06,6.3944E-06,5.73615E-06,1.88071E-06,5.17194E-06,-9.4035E-07,1.8807E-07,4.91E-08,-2.753E-08
-4.74E-07,1.08213E-06,6.3944E-06,5.73615E-06,2.25685E-06,4.98387E-06,-7.5228E-07,1.8807E-07,2.486E-07,3.897E-08
-3.80E-07,9.8809E-07,6.3944E-06,5.73615E-06,2.35088E-06,4.98387E-06,-5.6421E-07,1.8807E-07,5.811E-07,4.3797E-07
8.97E-08,9.8809E-07,6.3944E-06,5.64212E-06,2.35088E-06,4.7958E-06,-5.6421E-07,1.8807E-07,4.481E-07,3.0497E-07
2.78E-07,9.8809E-07,6.48843E-06,5.64212E-06,2.35088E-06,4.7958E-06,-5.6421E-07,1.8807E-07,3.816E-07,3.7147E-07
2.78E-07,1.2702E-06,6.58247E-06,5.64212E-06,2.35088E-06,4.7958E-06,-5.6421E-07,1.8807E-07,3.816E-07,3.7147E-07
8.97E-08,1.2702E-06,6.58247E-06,5.64212E-06,2.35088E-06,4.88983E-06,-5.6421E-07,1.8807E-07,3.151E-07,3.0497E-07
8.97E-08,1.2702E-06,6.30036E-06,5.83019E-06,2.06878E-06,4.98387E-06,-5.6421E-07,1.8807E-07,3.151E-07,3.0497E-07
8.97E-08,1.2702E-06,6.20633E-06,5.83019E-06,2.35088E-06,4.98387E-06,-5.6421E-07,9.403E-08,3.816E-07,3.0497E-07
8.97E-08,1.2702E-06,6.20633E-06,5.83019E-06,2.35088E-06,4.98387E-06,-5.6421E-07,2.8211E-07,3.816E-07,3.0497E-07
8.97E-08,1.2702E-06,6.20633E-06,5.83019E-06,2.35088E-06,4.98387E-06,-5.6421E-07,2.8211E-07,2.486E-07,5.7097E-07
8.97E-08,1.17616E-06,6.20633E-06,5.54808E-06,2.25685E-06,5.36E-06,-5.6421E-07,2.8211E-07,4.91E-08,3.7147E-07
1.84E-07,8.0002E-07,6.30036E-06,5.45405E-06,2.16281E-06,5.36E-06,-5.6421E-07,2.8211E-07,4.91E-08,3.0497E-07
2.78E-07,7.0599E-07,6.11229E-06,5.36001E-06,1.97474E-06,5.36E-06,-5.6421E-07,2.8211E-07,1.156E-07,3.0497E-07
2.78E-07,7.0599E-07,6.01826E-06,5.36001E-06,2.06878E-06,5.36E-06,-6.5825E-07,2.8211E-07,1.156E-07,3.0497E-07
2.78E-07,7.0599E-07,5.64212E-06,5.36001E-06,2.06878E-06,5.36E-06,-6.5825E-07,2.8211E-07,1.156E-07,3.0497E-07
2.78E-07,7.0599E-07,6.01826E-06,5.26597E-06,2.25685E-06,5.36E-06,-6.5825E-07,2.8211E-07,-1.74E-08,1.0547E-07
3.31E+01,,,,,,,,,
3.31E+01,,,,,,,,,
3.33E+01,,,,,,,,,
3.33E+01,,,,,,,,,
