TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,TIME,MATH
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.82,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.82,-0.94,-0.9,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.82,0.78,-0.94,-0.94,,,
3.66E+06,0.82,0.82,-0.94,-0.94,,,
3.66E+06,0.82,0.78,-0.98,-0.98,,,
3.66E+06,0.82,0.82,-0.98,-0.94,,,
3.66E+06,0.82,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.82,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.82,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.82,-0.98,-0.94,,,
3.66E+06,0.82,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.82,-0.94,-0.94,,,
3.66E+06,0.82,0.78,-0.94,-0.98,,,
3.66E+06,0.82,0.82,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.82,0.78,-0.94,-0.98,,,
3.66E+06,0.78,0.82,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.82,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.82,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.74,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.82,0.78,-0.94,-0.94,,,
3.66E+06,0.82,0.82,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.9,,,
3.66E+06,0.78,0.78,-0.94,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.78,-0.98,-0.98,,,
3.66E+06,0.82,0.82,-0.98,-0.94,,,
3.66E+06,0.78,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.82,-0.98,-0.94,,,
3.66E+06,0.78,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.74,0.74,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.74,-0.94,-0.98,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.74,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.74,-0.94,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.74,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.74,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.74,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.74,-0.94,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.74,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.74,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.74,-0.94,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.74,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.74,-0.98,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.78,-0.94,-0.94,,,
3.66E+06,0.78,0.74,-0.94,-0.98,,,
3.66E+06,0.78,0.78,-0.98,-0.94,,,
3.66E+06,0.78,0.78,-0.98,-0.98,,,
3.66E+06,0.78,0.82,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.98,-0.98,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.98,-0.98,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.82,0.78,-0.98,-0.98,,,
3.67E+06,0.78,0.82,-0.98,-0.94,,,
3.67E+06,0.78,0.74,-0.98,-0.98,,,
3.67E+06,0.78,0.78,-0.98,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.98,,,
3.67E+06,0.78,0.78,-0.98,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.9,,,
3.67E+06,0.78,0.74,-0.94,-0.98,,,
3.67E+06,0.74,0.78,-0.98,-0.9,,,
3.67E+06,0.78,0.74,-0.98,-0.98,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.9,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.98,,,
3.67E+06,0.74,0.78,-0.98,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.98,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.98,,,
3.67E+06,0.74,0.78,-0.98,-0.94,,,
3.67E+06,0.78,0.74,-0.98,-0.98,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.98,-0.98,,,
3.67E+06,0.74,0.78,-0.98,-0.94,,,
3.67E+06,0.78,0.74,-0.98,-0.98,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.98,,,
3.67E+06,0.74,0.78,-0.98,-0.94,,,
3.67E+06,0.74,0.74,-0.98,-0.98,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.98,-0.98,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.98,,,
3.67E+06,0.78,0.78,-0.98,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.98,,,
3.67E+06,0.78,0.78,-0.98,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.98,,,
3.67E+06,0.78,0.78,-0.98,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.98,-0.98,,,
3.67E+06,0.74,0.78,-0.98,-0.94,,,
3.67E+06,0.78,0.74,-0.98,-0.98,,,
3.67E+06,0.74,0.78,-0.98,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.98,,,
3.67E+06,0.74,0.78,-0.98,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.98,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.98,,,
3.67E+06,0.74,0.78,-0.98,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.98,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.74,-0.98,-0.98,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.78,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.74,0.74,-0.94,-0.94,,,
3.67E+06,0.78,0.78,-0.94,-0.94,,,
3.68E+06,0.78,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.78,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.9,,,
3.68E+06,0.78,0.74,-0.98,-0.98,,,
3.68E+06,0.74,0.78,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.94,-0.9,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.78,0.78,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.98,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.98,-0.98,,,
3.68E+06,0.78,0.78,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.98,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.78,0.7,-0.98,-0.98,,,
3.68E+06,0.74,0.78,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.98,-0.98,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.78,-0.94,-0.9,,,
3.68E+06,0.74,0.7,-0.98,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.78,0.7,-0.98,-0.98,,,
3.68E+06,0.78,0.78,-0.98,-0.94,,,
3.68E+06,0.78,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.78,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.98,-0.98,,,
3.68E+06,0.74,0.78,-0.94,-0.9,,,
3.68E+06,0.74,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.98,-0.98,,,
3.68E+06,0.78,0.78,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.78,-0.94,-0.94,,,
3.68E+06,0.7,0.7,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.78,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.7,-0.98,-0.98,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.7,-0.98,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.9,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.9,,,
3.68E+06,0.74,0.7,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.74,-0.98,-0.98,,,
3.68E+06,0.74,0.74,-0.98,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.98,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.74,0.7,-0.94,-0.98,,,
3.68E+06,0.7,0.74,-0.94,-0.94,,,
3.68E+06,0.7,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.68E+06,0.7,0.7,-0.94,-0.94,,,
3.68E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.98,-0.98,,,
3.69E+06,0.74,0.74,-0.98,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.98,,,
3.69E+06,0.74,0.74,-0.98,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.98,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.98,-0.98,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.98,-0.98,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.66,-0.94,-0.94,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.98,-0.98,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.98,-0.98,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.98,-0.98,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.98,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.74,-0.98,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.98,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.98,-0.98,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.66,-0.94,-0.94,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.74,-0.98,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.98,-0.98,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.7,-0.94,-0.98,,,
3.69E+06,0.74,0.74,-0.98,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.98,-0.98,,,
3.69E+06,0.7,0.7,-0.98,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.98,-0.94,,,
3.69E+06,0.7,0.7,-0.98,-0.98,,,
3.69E+06,0.74,0.74,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.98,-0.94,,,
3.69E+06,0.7,0.7,-0.98,-0.98,,,
3.69E+06,0.7,0.7,-0.94,-0.9,,,
3.69E+06,0.7,0.66,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.98,-0.94,,,
3.69E+06,0.7,0.66,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.94,-0.9,,,
3.69E+06,0.7,0.66,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.66,-0.94,-0.94,,,
3.69E+06,0.66,0.7,-0.94,-0.9,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.98,-0.98,,,
3.69E+06,0.7,0.7,-0.98,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.98,-0.94,,,
3.69E+06,0.7,0.66,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.66,-0.94,-0.98,,,
3.69E+06,0.66,0.7,-0.98,-0.94,,,
3.69E+06,0.7,0.66,-0.94,-0.98,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.66,-0.98,-0.98,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.69E+06,0.7,0.7,-0.98,-0.98,,,
3.69E+06,0.7,0.7,-0.94,-0.94,,,
3.70E+06,0.7,0.7,-0.94,-0.94,,,
3.70E+06,0.7,0.7,-0.94,-0.94,,,
3.70E+06,0.7,0.66,-0.94,-0.94,,,
3.70E+06,0.7,0.7,-0.94,-0.94,,,
3.70E+06,0.7,0.66,-0.94,-0.94,,,
3.70E+06,0.7,0.7,-0.94,-0.94,,,
3.70E+06,0.7,0.7,-0.94,-0.98,,,
3.70E+06,0.7,0.7,-0.94,-0.94,,,
3.70E+06,0.7,0.66,-0.94,-0.94,,,
3.70E+06,0.7,0.7,-0.94,-0.94,,,
3.70E+06,0.7,0.66,-0.94,-0.98,,,
3.70E+06,0.7,0.7,-0.98,-0.94,,,
3.70E+06,0.7,0.66,-0.94,-0.94,,,
3.70E+06,0.7,0.7,-0.94,-0.94,,,
3.70E+06,0.7,0.66,-0.94,-0.98,,,
3.70E+06,0.7,0.74,-0.98,-0.94,,,
3.70E+06,0.7,0.66,-0.94,-0.98,,,
3.70E+06,0.7,0.7,-0.94,-0.94,,,
3.70E+06,0.7,0.7,-0.98,-0.98,,,
3.70E+06,0.7,0.7,-0.98,-0.94,,,
3.70E+06,0.7,0.66,-0.94,-0.98,,,
